Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,50th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,4: Thursday (Th-Th),1: Early AM (12am-6am),7,N/A,N/A,N/A,N/A,0.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,4: Thursday (Th-Th),2: Peak AM (6am-10am),587,14,15,17.318,0.819,34.59,0.44,9.000,11.000,15.000,16.000,17.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),446,15,14,17.318,0.868,26.27,0.23,9.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1781,15,14,17.318,0.868,104.93,0.93,11.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,4: Thursday (Th-Th),5: Late PM (7pm-12am),426,14,15,17.318,0.820,25.10,0.32,7.000,11.000,14.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,5: Friday (F-F),0: All Day (12am-12am),3193,14,15,17.318,0.832,188.11,2.20,9.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,5: Friday (F-F),1: Early AM (12am-6am),15,13,17,17.318,0.726,0.88,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,5: Friday (F-F),2: Peak AM (6am-10am),446,15,14,17.318,0.849,26.27,0.27,9.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,5: Friday (F-F),3: Mid-Day (10am-3pm),790,15,14,17.318,0.851,46.55,0.47,9.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,5: Friday (F-F),4: Peak PM (3pm-7pm),1536,14,15,17.318,0.822,90.48,1.13,9.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,5: Friday (F-F),5: Late PM (7pm-12am),406,14,15,17.318,0.815,23.93,0.31,5.000,10.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,6: Saturday (Sa-Sa),0: All Day (12am-12am),1646,14,15,17.318,0.792,96.95,1.47,7.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,6: Saturday (Sa-Sa),1: Early AM (12am-6am),24,13,16,17.318,0.768,1.42,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),54,15,14,17.318,0.855,3.15,0.03,3.000,11.000,15.000,18.000,20.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),656,14,15,17.318,0.791,38.66,0.59,7.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),751,14,16,17.318,0.787,44.25,0.69,7.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),161,14,15,17.318,0.806,9.46,0.13,6.000,10.000,14.000,16.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,7: Sunday (Su-Su),0: All Day (12am-12am),1276,13,16,17.318,0.744,75.15,1.50,6.000,9.000,13.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,7: Sunday (Su-Su),1: Early AM (12am-6am),37,15,14,17.318,0.883,2.16,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,7: Sunday (Su-Su),2: Peak AM (6am-10am),35,16,14,17.318,0.905,2.03,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),622,12,18,17.318,0.690,36.62,0.95,6.000,8.000,12.000,14.000,15.000,17.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),486,13,16,17.318,0.765,28.61,0.51,7.000,10.000,13.000,15.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-02,7: Sunday (Su-Su),5: Late PM (7pm-12am),97,15,14,17.318,0.872,5.72,0.05,7.000,12.000,15.000,17.000,18.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,0: All Days (M-Su),0: All Day (12am-12am),1416,14,15,20.505,0.679,84.21,1.94,7.000,10.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,0: All Days (M-Su),1: Early AM (12am-6am),17,14,16,20.505,0.671,1.01,0.02,2.000,5.000,17.000,18.000,19.000,23.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,0: All Days (M-Su),2: Peak AM (6am-10am),189,15,14,20.505,0.733,11.23,0.20,8.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,0: All Days (M-Su),3: Mid-Day (10am-3pm),377,14,15,20.505,0.688,22.43,0.50,7.000,10.000,14.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,0: All Days (M-Su),4: Peak PM (3pm-7pm),678,14,16,20.505,0.659,40.34,1.02,8.000,10.000,14.000,15.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,0: All Days (M-Su),5: Late PM (7pm-12am),155,14,15,20.505,0.682,9.20,0.21,6.000,10.000,14.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,1: Monday (M-M),0: All Day (12am-12am),1363,14,15,20.505,0.699,81.03,1.70,8.000,11.000,14.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,1: Monday (M-M),1: Early AM (12am-6am),10,N/A,N/A,N/A,N/A,0.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,1: Monday (M-M),2: Peak AM (6am-10am),308,15,14,20.505,0.722,18.34,0.34,9.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,1: Monday (M-M),3: Mid-Day (10am-3pm),296,15,15,20.505,0.707,17.62,0.36,7.000,10.000,15.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,1: Monday (M-M),4: Peak PM (3pm-7pm),665,14,15,20.505,0.687,39.57,0.88,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,1: Monday (M-M),5: Late PM (7pm-12am),83,14,15,20.505,0.687,4.91,0.11,6.000,9.000,13.000,16.000,17.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1472,14,15,20.505,0.695,87.52,1.87,8.000,11.000,14.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),19,12,18,20.505,0.590,1.16,0.04,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),245,15,15,20.505,0.715,14.59,0.28,9.000,11.000,15.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),435,14,15,20.505,0.705,25.85,0.53,7.000,10.000,15.000,18.000,19.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),641,14,15,20.505,0.682,38.13,0.87,9.000,11.000,14.000,16.000,17.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),131,14,15,20.505,0.704,7.80,0.16,6.000,10.000,15.000,18.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,3: Wednesday (W-W),0: All Day (12am-12am),1894,14,15,20.505,0.683,112.66,2.55,7.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,3: Wednesday (W-W),1: Early AM (12am-6am),12,N/A,N/A,N/A,N/A,0.72,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,3: Wednesday (W-W),2: Peak AM (6am-10am),337,16,14,20.505,0.761,20.04,0.31,11.000,13.000,16.000,18.000,19.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,3: Wednesday (W-W),3: Mid-Day (10am-3pm),355,15,14,20.505,0.726,21.12,0.39,7.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,3: Wednesday (W-W),4: Peak PM (3pm-7pm),956,13,16,20.505,0.641,56.87,1.55,7.000,10.000,13.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,3: Wednesday (W-W),5: Late PM (7pm-12am),234,14,15,20.505,0.679,13.90,0.32,8.000,10.000,14.000,17.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,4: Thursday (Th-Th),0: All Day (12am-12am),1761,14,15,20.505,0.685,104.71,2.34,8.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,4: Thursday (Th-Th),2: Peak AM (6am-10am),288,16,14,20.505,0.766,17.15,0.26,8.000,12.000,16.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),416,15,15,20.505,0.709,24.73,0.50,7.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),862,13,16,20.505,0.646,51.27,1.37,8.000,11.000,13.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,4: Thursday (Th-Th),5: Late PM (7pm-12am),188,14,15,20.505,0.689,11.19,0.25,7.000,11.000,14.000,15.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,5: Friday (F-F),0: All Day (12am-12am),1667,14,16,20.505,0.662,99.12,2.47,8.000,10.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,5: Friday (F-F),1: Early AM (12am-6am),33,14,15,20.505,0.706,1.99,0.04,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,5: Friday (F-F),2: Peak AM (6am-10am),79,14,15,20.505,0.680,4.69,0.11,4.000,8.000,15.000,18.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,5: Friday (F-F),3: Mid-Day (10am-3pm),452,14,16,20.505,0.665,26.90,0.66,8.000,10.000,14.000,16.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,5: Friday (F-F),4: Peak PM (3pm-7pm),868,13,16,20.505,0.649,51.63,1.36,8.000,10.000,13.000,15.000,16.000,18.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,5: Friday (F-F),5: Late PM (7pm-12am),234,14,15,20.505,0.692,13.90,0.30,5.000,9.000,14.000,17.000,18.000,22.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,6: Saturday (Sa-Sa),0: All Day (12am-12am),1124,14,15,20.505,0.683,66.82,1.51,7.000,11.000,14.000,16.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,6: Saturday (Sa-Sa),1: Early AM (12am-6am),27,15,14,20.505,0.734,1.58,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),41,14,15,20.505,0.682,2.44,0.06,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),399,14,15,20.505,0.685,23.71,0.53,7.000,10.000,14.000,16.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),505,14,15,20.505,0.677,30.03,0.70,8.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),152,14,15,20.505,0.687,9.05,0.20,8.000,11.000,14.000,16.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,7: Sunday (Su-Su),0: All Day (12am-12am),789,13,17,20.505,0.629,46.90,1.35,5.000,8.000,13.000,15.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,7: Sunday (Su-Su),1: Early AM (12am-6am),14,11,19,20.505,0.543,0.80,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,7: Sunday (Su-Su),2: Peak AM (6am-10am),21,13,16,20.505,0.654,1.26,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),309,13,17,20.505,0.632,18.39,0.52,6.000,8.000,13.000,15.000,17.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),346,13,17,20.505,0.628,20.58,0.59,6.000,8.000,13.000,15.000,17.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2020-03,7: Sunday (Su-Su),5: Late PM (7pm-12am),99,13,17,20.505,0.630,5.86,0.17,4.000,6.000,14.000,17.000,18.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,0: All Days (M-Su),0: All Day (12am-12am),1196,15,15,18.405,0.794,70.45,1.00,8.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,0: All Days (M-Su),1: Early AM (12am-6am),12,15,14,18.405,0.799,0.71,0.01,2.000,2.000,15.000,15.000,15.000,15.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,0: All Days (M-Su),2: Peak AM (6am-10am),185,15,15,18.405,0.792,10.93,0.16,9.000,11.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,0: All Days (M-Su),3: Mid-Day (10am-3pm),309,14,15,18.405,0.773,18.20,0.29,7.000,10.000,15.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,0: All Days (M-Su),4: Peak PM (3pm-7pm),571,15,14,18.405,0.805,33.61,0.44,8.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,0: All Days (M-Su),5: Late PM (7pm-12am),119,15,14,18.405,0.796,7.00,0.10,7.000,11.000,15.000,17.000,19.000,21.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,1: Monday (M-M),0: All Day (12am-12am),1177,15,14,18.405,0.815,69.32,0.86,9.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,1: Monday (M-M),1: Early AM (12am-6am),5,N/A,N/A,N/A,N/A,0.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,1: Monday (M-M),2: Peak AM (6am-10am),283,14,15,18.405,0.763,16.66,0.28,7.000,11.000,14.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,1: Monday (M-M),3: Mid-Day (10am-3pm),237,14,15,18.405,0.783,13.96,0.21,9.000,11.000,16.000,17.000,18.000,19.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,1: Monday (M-M),4: Peak PM (3pm-7pm),574,16,14,18.405,0.850,33.79,0.32,11.000,13.000,16.000,18.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,1: Monday (M-M),5: Late PM (7pm-12am),78,15,14,18.405,0.819,4.60,0.06,4.000,10.000,14.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1190,15,14,18.405,0.813,70.12,0.87,9.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),11,N/A,N/A,N/A,N/A,0.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),248,14,15,18.405,0.766,14.59,0.24,8.000,10.000,14.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),312,15,14,18.405,0.816,18.40,0.22,10.000,12.000,15.000,18.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),528,15,14,18.405,0.832,31.09,0.34,10.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),92,15,14,18.405,0.809,5.39,0.07,8.000,11.000,16.000,17.000,17.000,24.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,3: Wednesday (W-W),0: All Day (12am-12am),1643,15,14,18.405,0.811,96.77,1.22,8.000,12.000,15.000,17.000,18.000,20.000
"Jun 01, 2019 - Jun 01, 2020",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2020-03,3: Wednesday (W-W),1: Early AM (12am-6am),10,N/A,N/A,N/A,N/A,0.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A
