Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume)
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1355,23,46,26.199,0.892,408.63,1.88
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1219,23,47,26.199,0.887,367.60,1.78
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1164,23,47,26.199,0.879,350.94,1.84
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,7: Sunday (Su-Su),0: All Day (12am-12am),3838,24,46,26.199,0.902,1157.02,4.81
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,7: Sunday (Su-Su),1: Early AM (12am-6am),339,24,45,26.199,0.927,102.28,0.31
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,7: Sunday (Su-Su),2: Peak AM (6am-10am),455,24,45,26.199,0.928,137.19,0.40
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1208,23,47,26.199,0.888,364.20,1.75
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),965,24,46,26.199,0.900,290.92,1.24
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-07,7: Sunday (Su-Su),5: Late PM (7pm-12am),870,24,46,26.199,0.899,262.42,1.12
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,0: All Days (M-Su),0: All Day (12am-12am),5429,23,47,25.702,0.906,1636.71,6.59
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,0: All Days (M-Su),1: Early AM (12am-6am),389,25,44,25.702,0.960,117.30,0.19
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,0: All Days (M-Su),2: Peak AM (6am-10am),1045,23,47,25.702,0.907,315.20,1.26
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,0: All Days (M-Su),3: Mid-Day (10am-3pm),1380,23,47,25.702,0.901,416.16,1.79
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,0: All Days (M-Su),4: Peak PM (3pm-7pm),1525,23,47,25.702,0.896,459.75,2.08
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,0: All Days (M-Su),5: Late PM (7pm-12am),1089,23,47,25.702,0.908,328.31,1.29
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,1: Monday (M-M),0: All Day (12am-12am),5642,23,46,25.702,0.913,1701.06,6.34
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,1: Monday (M-M),1: Early AM (12am-6am),502,26,42,25.702,1.000,151.29,0.00
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,1: Monday (M-M),2: Peak AM (6am-10am),1231,23,47,25.702,0.905,371.03,1.52
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,1: Monday (M-M),3: Mid-Day (10am-3pm),1306,23,47,25.702,0.904,393.75,1.62
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,1: Monday (M-M),4: Peak PM (3pm-7pm),1584,23,47,25.702,0.901,477.43,2.05
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,1: Monday (M-M),5: Late PM (7pm-12am),1020,23,47,25.702,0.904,307.56,1.26
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,2: Tuesday (Tu-Tu),0: All Day (12am-12am),5643,23,47,25.702,0.907,1701.28,6.78
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),315,25,43,25.702,0.980,94.87,0.07
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1314,23,47,25.702,0.903,396.23,1.65
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1340,23,47,25.702,0.900,404.03,1.75
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1569,23,47,25.702,0.900,472.98,2.06
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),1105,23,46,25.702,0.911,333.17,1.27
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,3: Wednesday (W-W),0: All Day (12am-12am),5675,23,47,25.702,0.904,1710.88,7.09
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,3: Wednesday (W-W),1: Early AM (12am-6am),393,25,44,25.702,0.956,118.44,0.21
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,3: Wednesday (W-W),2: Peak AM (6am-10am),1302,23,47,25.702,0.897,392.43,1.76
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1298,23,47,25.702,0.897,391.28,1.76
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1673,23,47,25.702,0.895,504.46,2.30
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,3: Wednesday (W-W),5: Late PM (7pm-12am),1009,24,46,25.702,0.915,304.28,1.09
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,4: Thursday (Th-Th),0: All Day (12am-12am),5779,23,47,25.702,0.901,1742.22,7.45
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,4: Thursday (Th-Th),1: Early AM (12am-6am),377,25,44,25.702,0.967,113.54,0.15
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,4: Thursday (Th-Th),2: Peak AM (6am-10am),1214,23,47,25.702,0.896,365.89,1.65
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1414,23,47,25.702,0.901,426.41,1.83
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1636,23,48,25.702,0.885,493.23,2.49
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,4: Thursday (Th-Th),5: Late PM (7pm-12am),1138,23,47,25.702,0.907,343.14,1.36
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,5: Friday (F-F),0: All Day (12am-12am),6100,23,47,25.702,0.901,1838.95,7.82
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,5: Friday (F-F),1: Early AM (12am-6am),375,24,45,25.702,0.941,112.92,0.28
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,5: Friday (F-F),2: Peak AM (6am-10am),1158,23,46,25.702,0.909,349.01,1.35
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,5: Friday (F-F),3: Mid-Day (10am-3pm),1459,23,47,25.702,0.894,439.77,2.03
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,5: Friday (F-F),4: Peak PM (3pm-7pm),1706,23,48,25.702,0.886,514.42,2.57
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,5: Friday (F-F),5: Late PM (7pm-12am),1402,23,46,25.702,0.911,422.83,1.62
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,6: Saturday (Sa-Sa),0: All Day (12am-12am),4591,23,47,25.702,0.905,1384.15,5.63
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,6: Saturday (Sa-Sa),1: Early AM (12am-6am),369,24,45,25.702,0.937,111.25,0.29
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),643,24,46,25.702,0.922,193.88,0.64
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1441,23,47,25.702,0.897,434.52,1.94
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1227,23,47,25.702,0.897,369.93,1.65
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),911,23,47,25.702,0.905,274.57,1.12
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,7: Sunday (Su-Su),0: All Day (12am-12am),4526,24,46,25.702,0.916,1364.66,4.85
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,7: Sunday (Su-Su),1: Early AM (12am-6am),406,24,45,25.702,0.936,122.29,0.32
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,7: Sunday (Su-Su),2: Peak AM (6am-10am),488,24,45,25.702,0.945,147.12,0.33
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1361,23,46,25.702,0.913,410.29,1.51
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1281,23,46,25.702,0.912,386.24,1.45
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-08,7: Sunday (Su-Su),5: Late PM (7pm-12am),991,23,47,25.702,0.903,298.72,1.24
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,0: All Days (M-Su),0: All Day (12am-12am),4966,23,47,25.561,0.906,1497.19,6.07
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,0: All Days (M-Su),1: Early AM (12am-6am),342,24,44,25.561,0.957,103.10,0.18
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,0: All Days (M-Su),2: Peak AM (6am-10am),1046,23,47,25.561,0.900,315.21,1.36
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,0: All Days (M-Su),3: Mid-Day (10am-3pm),1232,23,47,25.561,0.905,371.47,1.53
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,0: All Days (M-Su),4: Peak PM (3pm-7pm),1417,23,47,25.561,0.899,427.19,1.89
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,0: All Days (M-Su),5: Late PM (7pm-12am),929,23,47,25.561,0.906,280.21,1.13
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,1: Monday (M-M),0: All Day (12am-12am),4627,23,46,25.561,0.915,1395.13,5.09
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,1: Monday (M-M),1: Early AM (12am-6am),405,25,44,25.561,0.964,122.15,0.18
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,1: Monday (M-M),2: Peak AM (6am-10am),1088,23,47,25.561,0.896,328.15,1.48
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,1: Monday (M-M),3: Mid-Day (10am-3pm),1154,24,46,25.561,0.924,348.07,1.12
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,1: Monday (M-M),4: Peak PM (3pm-7pm),1308,23,47,25.561,0.907,394.39,1.59
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,1: Monday (M-M),5: Late PM (7pm-12am),671,23,46,25.561,0.915,202.38,0.74
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,2: Tuesday (Tu-Tu),0: All Day (12am-12am),5441,23,47,25.561,0.902,1640.32,6.94
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),322,24,44,25.561,0.954,96.96,0.18
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1361,23,48,25.561,0.891,410.44,1.97
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1281,23,48,25.561,0.892,386.26,1.82
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1596,23,47,25.561,0.903,481.05,2.03
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),881,23,46,25.561,0.916,265.62,0.96
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,3: Wednesday (W-W),0: All Day (12am-12am),5375,23,47,25.561,0.902,1620.41,6.92
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,3: Wednesday (W-W),1: Early AM (12am-6am),336,24,44,25.561,0.957,101.17,0.18
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,3: Wednesday (W-W),2: Peak AM (6am-10am),1372,23,47,25.561,0.900,413.59,1.80
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1221,23,47,25.561,0.904,368.12,1.54
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1551,23,48,25.561,0.892,467.51,2.21
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,3: Wednesday (W-W),5: Late PM (7pm-12am),896,23,47,25.561,0.897,270.01,1.21
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,4: Thursday (Th-Th),0: All Day (12am-12am),5573,23,47,25.561,0.903,1680.18,7.06
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,4: Thursday (Th-Th),1: Early AM (12am-6am),332,25,44,25.561,0.966,100.12,0.14
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,4: Thursday (Th-Th),2: Peak AM (6am-10am),1396,23,47,25.561,0.900,420.99,1.82
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1221,23,47,25.561,0.898,368.09,1.64
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1529,23,47,25.561,0.895,461.06,2.11
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,4: Thursday (Th-Th),5: Late PM (7pm-12am),1094,23,47,25.561,0.904,329.93,1.37
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,5: Friday (F-F),0: All Day (12am-12am),6058,23,47,25.561,0.897,1826.45,8.18
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,5: Friday (F-F),1: Early AM (12am-6am),329,24,44,25.561,0.958,99.20,0.17
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,5: Friday (F-F),2: Peak AM (6am-10am),1237,23,48,25.561,0.888,372.87,1.85
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,5: Friday (F-F),3: Mid-Day (10am-3pm),1384,23,47,25.561,0.904,417.19,1.73
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,5: Friday (F-F),4: Peak PM (3pm-7pm),1847,23,48,25.561,0.887,556.84,2.77
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,5: Friday (F-F),5: Late PM (7pm-12am),1262,23,47,25.561,0.898,380.36,1.69
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,6: Saturday (Sa-Sa),0: All Day (12am-12am),4357,23,47,25.561,0.911,1313.60,5.04
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,6: Saturday (Sa-Sa),1: Early AM (12am-6am),315,24,45,25.561,0.946,94.90,0.21
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),577,24,46,25.561,0.920,173.95,0.59
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1194,23,47,25.561,0.911,360.01,1.37
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1227,23,47,25.561,0.901,370.01,1.59
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1044,23,47,25.561,0.905,314.74,1.29
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,7: Sunday (Su-Su),0: All Day (12am-12am),3726,23,47,25.561,0.913,1123.22,4.18
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,7: Sunday (Su-Su),1: Early AM (12am-6am),340,24,45,25.561,0.953,102.58,0.20
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,7: Sunday (Su-Su),2: Peak AM (6am-10am),430,24,46,25.561,0.931,129.66,0.37
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1197,23,47,25.561,0.900,361.03,1.56
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),994,23,47,25.561,0.907,299.59,1.20
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-09,7: Sunday (Su-Su),5: Late PM (7pm-12am),764,23,47,25.561,0.913,230.36,0.86
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-10,0: All Days (M-Su),0: All Day (12am-12am),5160,23,47,25.968,0.889,1555.75,7.48
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-10,0: All Days (M-Su),1: Early AM (12am-6am),360,25,44,25.968,0.951,108.53,0.22
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-10,0: All Days (M-Su),2: Peak AM (6am-10am),1067,23,47,25.968,0.882,321.58,1.66
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-10,0: All Days (M-Su),3: Mid-Day (10am-3pm),1301,23,47,25.968,0.888,392.17,1.90
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2024-10,0: All Days (M-Su),4: Peak PM (3pm-7pm),1483,23,48,25.968,0.877,447.16,2.41
