Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,4: Thursday (Th-Th),0: All Day (12am-12am),1108,15,14,19.811,0.746,65.86,1.13,8.000,17.000,19.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,4: Thursday (Th-Th),1: Early AM (12am-6am),18,16,13,19.811,0.807,1.09,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),103,15,14,19.811,0.758,6.12,0.10,6.000,17.000,18.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),395,15,15,19.811,0.743,23.48,0.41,8.000,17.000,20.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),476,15,15,19.811,0.732,28.29,0.52,7.000,17.000,19.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),116,16,14,19.811,0.789,6.88,0.09,10.000,18.000,18.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,5: Friday (F-F),0: All Day (12am-12am),1104,15,14,19.811,0.747,65.62,1.12,8.000,17.000,19.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,5: Friday (F-F),1: Early AM (12am-6am),18,14,15,19.811,0.710,1.05,0.02,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,5: Friday (F-F),2: Peak AM (6am-10am),76,15,14,19.811,0.769,4.54,0.07,6.000,19.000,20.000,22.000
"Jan 01, 2021 - Nov 30, 2021",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2021-01,5: Friday (F-F),3: Mid-Day (10am-3pm),391,15,15,19.811,0.737,23.24,0.42,8.000,17.000,19.000,21.000
