Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,50th Speed Percentile,75th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,5: Friday (F-F),4: Peak PM (3pm-7pm),707,16,14,21.089,0.738,41.65,0.70,10.000,12.000,15.000,18.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,5: Friday (F-F),5: Late PM (7pm-12am),319,16,13,21.089,0.752,18.81,0.29,10.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,6: Saturday (Sa-Sa),0: All Day (12am-12am),1263,15,14,21.089,0.734,74.42,1.28,9.000,12.000,15.000,18.000,20.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,6: Saturday (Sa-Sa),1: Early AM (12am-6am),40,15,14,21.089,0.726,2.34,0.04,11.000,11.000,15.000,17.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),42,17,12,21.089,0.819,2.46,0.03,12.000,14.000,18.000,19.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),498,15,14,21.089,0.722,29.35,0.54,8.000,12.000,15.000,18.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),476,15,14,21.089,0.733,28.06,0.48,9.000,11.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),207,16,13,21.089,0.750,12.22,0.19,9.000,11.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,7: Sunday (Su-Su),0: All Day (12am-12am),938,15,14,21.089,0.721,55.25,1.01,9.000,11.000,15.000,17.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,7: Sunday (Su-Su),1: Early AM (12am-6am),31,16,13,21.089,0.763,1.81,0.03,11.000,12.000,17.000,21.000,21.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,7: Sunday (Su-Su),2: Peak AM (6am-10am),42,16,13,21.089,0.752,2.46,0.04,11.000,13.000,15.000,17.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),382,15,14,21.089,0.706,22.51,0.44,8.000,11.000,14.000,17.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),331,15,14,21.089,0.731,19.53,0.34,10.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-06,7: Sunday (Su-Su),5: Late PM (7pm-12am),152,15,14,21.089,0.720,8.94,0.16,9.000,12.000,15.000,17.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,0: All Days (M-Su),0: All Day (12am-12am),1124,14,15,17.739,0.780,66.82,1.06,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,0: All Days (M-Su),1: Early AM (12am-6am),24,15,14,17.739,0.855,1.41,0.01,9.000,11.000,14.000,18.000,20.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,0: All Days (M-Su),2: Peak AM (6am-10am),93,15,15,17.739,0.822,5.52,0.07,9.000,11.000,14.000,16.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,0: All Days (M-Su),3: Mid-Day (10am-3pm),394,14,15,17.739,0.779,23.42,0.37,8.000,11.000,14.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,0: All Days (M-Su),4: Peak PM (3pm-7pm),406,14,16,17.739,0.762,24.13,0.43,8.000,10.000,14.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,0: All Days (M-Su),5: Late PM (7pm-12am),207,14,15,17.739,0.789,12.33,0.19,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,1: Monday (M-M),0: All Day (12am-12am),829,14,15,17.739,0.804,49.29,0.68,9.000,11.000,14.000,16.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,1: Monday (M-M),1: Early AM (12am-6am),12,14,15,17.739,0.802,0.73,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,1: Monday (M-M),2: Peak AM (6am-10am),108,15,14,17.739,0.837,6.40,0.07,10.000,11.000,14.000,17.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,1: Monday (M-M),3: Mid-Day (10am-3pm),267,14,15,17.739,0.806,15.90,0.22,9.000,11.000,14.000,16.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,1: Monday (M-M),4: Peak PM (3pm-7pm),292,14,15,17.739,0.783,17.36,0.27,9.000,11.000,14.000,16.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,1: Monday (M-M),5: Late PM (7pm-12am),150,14,15,17.739,0.817,8.89,0.11,9.000,11.000,14.000,16.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1103,14,15,17.739,0.791,65.62,0.97,9.000,11.000,14.000,16.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),7,17,13,17.739,0.941,0.43,0.00,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),117,15,14,17.739,0.864,6.95,0.06,10.000,12.000,14.000,17.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),418,14,15,17.739,0.779,24.86,0.40,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),359,14,16,17.739,0.767,21.32,0.36,8.000,10.000,13.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),203,14,15,17.739,0.813,12.06,0.16,9.000,11.000,14.000,16.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,3: Wednesday (W-W),0: All Day (12am-12am),1138,14,15,17.739,0.779,67.69,1.08,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,3: Wednesday (W-W),1: Early AM (12am-6am),18,13,16,17.739,0.732,1.10,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,3: Wednesday (W-W),2: Peak AM (6am-10am),120,15,15,17.739,0.822,7.13,0.09,9.000,11.000,14.000,17.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,3: Wednesday (W-W),3: Mid-Day (10am-3pm),381,14,15,17.739,0.781,22.66,0.36,9.000,11.000,14.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,3: Wednesday (W-W),4: Peak PM (3pm-7pm),400,13,16,17.739,0.758,23.76,0.43,8.000,10.000,14.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,3: Wednesday (W-W),5: Late PM (7pm-12am),219,14,15,17.739,0.796,13.04,0.19,9.000,11.000,14.000,16.000,18.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,4: Thursday (Th-Th),0: All Day (12am-12am),1347,14,15,17.739,0.781,80.12,1.27,9.000,11.000,14.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,4: Thursday (Th-Th),1: Early AM (12am-6am),17,15,14,17.739,0.855,1.04,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,4: Thursday (Th-Th),2: Peak AM (6am-10am),133,14,15,17.739,0.802,7.92,0.11,10.000,11.000,13.000,15.000,18.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),423,14,16,17.739,0.775,25.16,0.41,8.000,10.000,14.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),514,14,16,17.739,0.772,30.58,0.51,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,4: Thursday (Th-Th),5: Late PM (7pm-12am),259,14,15,17.739,0.790,15.41,0.23,9.000,11.000,14.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,5: Friday (F-F),0: All Day (12am-12am),1293,14,16,17.739,0.770,76.86,1.29,8.000,10.000,14.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,5: Friday (F-F),1: Early AM (12am-6am),37,15,14,17.739,0.848,2.19,0.02,9.000,11.000,14.000,20.000,21.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,5: Friday (F-F),2: Peak AM (6am-10am),99,14,15,17.739,0.793,5.90,0.09,9.000,11.000,14.000,16.000,17.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,5: Friday (F-F),3: Mid-Day (10am-3pm),410,14,16,17.739,0.774,24.37,0.40,8.000,10.000,13.000,15.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,5: Friday (F-F),4: Peak PM (3pm-7pm),468,13,16,17.739,0.755,27.83,0.51,8.000,10.000,14.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,5: Friday (F-F),5: Late PM (7pm-12am),279,14,16,17.739,0.770,16.57,0.28,9.000,11.000,14.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,6: Saturday (Sa-Sa),0: All Day (12am-12am),1214,14,16,17.739,0.769,72.20,1.22,8.000,10.000,14.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,6: Saturday (Sa-Sa),1: Early AM (12am-6am),28,17,13,17.739,0.951,1.67,0.00,9.000,11.000,13.000,18.000,20.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),54,14,15,17.739,0.803,3.24,0.04,9.000,11.000,15.000,16.000,17.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),445,14,16,17.739,0.770,26.44,0.44,8.000,10.000,14.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),457,13,16,17.739,0.747,27.15,0.52,8.000,10.000,13.000,15.000,16.000,19.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),230,14,15,17.739,0.781,13.70,0.22,8.000,11.000,13.000,15.000,16.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,7: Sunday (Su-Su),0: All Day (12am-12am),926,14,16,17.739,0.778,55.06,0.89,8.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,7: Sunday (Su-Su),1: Early AM (12am-6am),38,15,14,17.739,0.840,2.28,0.02,9.000,10.000,14.000,17.000,18.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,7: Sunday (Su-Su),2: Peak AM (6am-10am),40,15,14,17.739,0.849,2.38,0.02,11.000,12.000,15.000,18.000,19.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),395,14,15,17.739,0.782,23.51,0.37,9.000,11.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),340,13,16,17.739,0.760,20.22,0.36,8.000,10.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 13406503 / 8,0.059,yes,269,yes,2022-07,7: Sunday (Su-Su),5: Late PM (7pm-12am),112,14,16,17.739,0.768,6.67,0.11,8.000,10.000,14.000,15.000,17.000,20.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,0: All Days (M-Su),0: All Day (12am-12am),1041,16,13,27.968,0.570,61.31,1.66,9.000,12.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,0: All Days (M-Su),1: Early AM (12am-6am),23,16,13,27.968,0.590,1.38,0.03,10.000,12.000,16.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,0: All Days (M-Su),2: Peak AM (6am-10am),92,17,13,27.968,0.600,5.40,0.13,11.000,13.000,17.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,0: All Days (M-Su),3: Mid-Day (10am-3pm),381,16,13,27.968,0.562,22.45,0.63,9.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,0: All Days (M-Su),4: Peak PM (3pm-7pm),358,16,13,27.968,0.563,21.11,0.58,9.000,12.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,0: All Days (M-Su),5: Late PM (7pm-12am),186,16,13,27.968,0.580,10.96,0.28,10.000,13.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,1: Monday (M-M),0: All Day (12am-12am),821,16,13,27.968,0.582,48.34,1.24,9.000,12.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,1: Monday (M-M),1: Early AM (12am-6am),7,16,13,27.968,0.568,0.44,0.01,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,1: Monday (M-M),2: Peak AM (6am-10am),99,17,12,27.968,0.616,5.81,0.13,10.000,13.000,17.000,20.000,22.000,26.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,1: Monday (M-M),3: Mid-Day (10am-3pm),288,16,13,27.968,0.568,16.99,0.46,9.000,11.000,15.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,1: Monday (M-M),4: Peak PM (3pm-7pm),276,16,13,27.968,0.580,16.24,0.42,9.000,12.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,1: Monday (M-M),5: Late PM (7pm-12am),151,16,13,27.968,0.588,8.87,0.22,8.000,11.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1023,16,13,27.968,0.580,60.27,1.56,9.000,13.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),11,17,13,27.968,0.596,0.62,0.02,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),127,17,12,27.968,0.614,7.50,0.17,11.000,14.000,17.000,19.000,20.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),386,16,13,27.968,0.573,22.74,0.61,9.000,12.000,16.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),316,16,13,27.968,0.572,18.61,0.50,9.000,12.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),183,16,13,27.968,0.584,10.81,0.28,9.000,13.000,16.000,19.000,21.000,24.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,3: Wednesday (W-W),0: All Day (12am-12am),1060,16,13,27.968,0.575,62.46,1.65,10.000,12.000,16.000,18.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,3: Wednesday (W-W),1: Early AM (12am-6am),18,16,13,27.968,0.574,1.06,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,3: Wednesday (W-W),2: Peak AM (6am-10am),111,17,13,27.968,0.595,6.56,0.16,11.000,13.000,17.000,19.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,3: Wednesday (W-W),3: Mid-Day (10am-3pm),382,16,13,27.968,0.575,22.49,0.60,9.000,12.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,3: Wednesday (W-W),4: Peak PM (3pm-7pm),359,16,14,27.968,0.560,21.17,0.60,10.000,12.000,15.000,18.000,19.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,3: Wednesday (W-W),5: Late PM (7pm-12am),190,17,13,27.968,0.591,11.18,0.28,11.000,13.000,16.000,19.000,20.000,23.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,4: Thursday (Th-Th),0: All Day (12am-12am),1223,16,13,27.968,0.570,72.08,1.94,10.000,12.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,4: Thursday (Th-Th),1: Early AM (12am-6am),17,15,14,27.968,0.547,1.00,0.03,N/A,N/A,N/A,N/A,N/A,N/A
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,4: Thursday (Th-Th),2: Peak AM (6am-10am),138,16,13,27.968,0.571,8.12,0.22,11.000,12.000,16.000,18.000,20.000,21.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),392,16,13,27.968,0.568,23.11,0.63,10.000,12.000,16.000,18.000,20.000,22.000
"Jun 01, 2022 - Jun 01, 2023",All Vehicles - StL All Vehicles Volume,N/A,Clinton Street / 521594967 / 1,0.059,yes,270,yes,2022-07,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),433,16,13,27.968,0.568,25.48,0.69,9.000,12.000,16.000,18.000,20.000,22.000
