Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,5: Friday (F-F),0: All Day (12am-12am),1156,15,18.661,0.783,9.000,11.000,18.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,5: Friday (F-F),1: Early AM (12am-6am),12,15,18.661,0.782,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,5: Friday (F-F),2: Peak AM (6am-10am),82,15,18.661,0.791,8.000,11.000,20.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,5: Friday (F-F),3: Mid-Day (10am-3pm),400,15,18.661,0.794,9.000,11.000,18.000,23.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,5: Friday (F-F),4: Peak PM (3pm-7pm),512,14,18.661,0.775,9.000,11.000,17.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,5: Friday (F-F),5: Late PM (7pm-12am),150,15,18.661,0.778,9.000,11.000,17.000,24.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,6: Saturday (Sa-Sa),0: All Day (12am-12am),632,14,18.661,0.753,7.000,11.000,16.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,6: Saturday (Sa-Sa),1: Early AM (12am-6am),10,16,18.661,0.858,N/A,N/A,N/A,N/A
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),42,14,18.661,0.763,3.000,9.000,18.000,25.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),255,15,18.661,0.777,9.000,11.000,16.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),243,14,18.661,0.750,8.000,11.000,16.000,22.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),82,12,18.661,0.667,4.000,9.000,16.000,21.000
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,,East Rosewood Avenue,yes,270,yes,2021-07,7: Sunday (Su-Su),0: All Day (12am-12am),596,14,18.661,0.768,8.000,11.000,17.000,22.000
