Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,3: Wednesday (W-W),5: Late PM (7pm-12am),84,13,19,18.458,0.704,5.64,0.13,6.000,17.000,18.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,4: Thursday (Th-Th),0: All Day (12am-12am),470,14,17,18.458,0.764,31.71,0.53,7.000,17.000,20.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,4: Thursday (Th-Th),1: Early AM (12am-6am),15,14,17,18.458,0.781,1.00,0.02,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),54,15,16,18.458,0.800,3.63,0.05,10.000,18.000,19.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),178,14,17,18.458,0.766,12.03,0.20,5.000,18.000,21.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),163,14,17,18.458,0.757,11.03,0.19,7.000,17.000,18.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),59,14,18,18.458,0.737,4.01,0.08,8.000,24.000,26.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,5: Friday (F-F),0: All Day (12am-12am),429,14,17,18.458,0.767,28.98,0.48,7.000,17.000,21.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,5: Friday (F-F),1: Early AM (12am-6am),34,16,15,18.458,0.883,2.31,0.02,13.000,17.000,17.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2021-01,5: Friday (F-F),2: Peak AM (6am-10am),68,15,17,18.458,0.786,4.61,0.07,9.000,20.000,23.000
