Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,4: Thursday (Th-Th),1: Early AM (12am-6am),19,N/A,N/A,N/A,N/A,0.81,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,4: Thursday (Th-Th),2: Peak AM (6am-10am),74,17,9,19.965,0.837,3.09,0.03,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),145,16,9,19.965,0.821,5.99,0.07,6.000,23.000,26.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),77,15,10,19.965,0.756,3.18,0.05,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,4: Thursday (Th-Th),5: Late PM (7pm-12am),107,14,10,19.965,0.722,4.46,0.09,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,5: Friday (F-F),0: All Day (12am-12am),606,14,11,19.965,0.692,25.11,0.56,6.000,18.000,24.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,5: Friday (F-F),1: Early AM (12am-6am),50,16,9,19.965,0.816,2.05,0.02,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,5: Friday (F-F),2: Peak AM (6am-10am),115,14,11,19.965,0.703,4.79,0.10,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,5: Friday (F-F),3: Mid-Day (10am-3pm),204,15,10,19.965,0.735,8.45,0.15,6.000,18.000,24.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Baird,0.041,yes,270,yes,2019-02,5: Friday (F-F),4: Peak PM (3pm-7pm),149,12,13,19.965,0.584,6.18,0.22,3.000,16.000,17.000
