Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,4: Thursday (Th-Th),5: Late PM (7pm-12am),408,14,22.908,0.604,2.000,6.000,20.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,5: Friday (F-F),0: All Day (12am-12am),1096,15,22.908,0.646,2.000,5.000,20.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,5: Friday (F-F),1: Early AM (12am-6am),78,13,22.908,0.568,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,5: Friday (F-F),2: Peak AM (6am-10am),106,20,22.908,0.880,6.000,9.000,22.000,96.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,5: Friday (F-F),3: Mid-Day (10am-3pm),298,17,22.908,0.743,3.000,10.000,22.000,29.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,5: Friday (F-F),4: Peak PM (3pm-7pm),307,12,22.908,0.539,2.000,3.000,18.000,21.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,5: Friday (F-F),5: Late PM (7pm-12am),307,14,22.908,0.600,3.000,6.000,20.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,6: Saturday (Sa-Sa),0: All Day (12am-12am),502,15,22.908,0.672,3.000,6.000,20.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,6: Saturday (Sa-Sa),1: Early AM (12am-6am),24,14,22.908,0.604,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),48,19,22.908,0.835,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),139,17,22.908,0.737,4.000,8.000,20.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),187,14,22.908,0.626,3.000,5.000,19.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),104,14,22.908,0.609,3.000,4.000,17.000,21.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,7: Sunday (Su-Su),0: All Day (12am-12am),412,14,22.908,0.614,2.000,6.000,19.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,7: Sunday (Su-Su),1: Early AM (12am-6am),35,9,22.908,0.403,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,7: Sunday (Su-Su),2: Peak AM (6am-10am),16,5,22.908,0.235,N/A,N/A,N/A,N/A
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),115,18,22.908,0.785,5.000,11.000,21.000,86.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),126,14,22.908,0.598,2.000,5.000,19.000,22.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-07,7: Sunday (Su-Su),5: Late PM (7pm-12am),120,13,22.908,0.581,3.000,5.000,17.000,21.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-08,0: All Days (M-Su),0: All Day (12am-12am),1092,16,50.943,0.305,3.000,7.000,20.000,24.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-08,0: All Days (M-Su),1: Early AM (12am-6am),70,17,50.943,0.327,2.000,6.000,19.000,19.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-08,0: All Days (M-Su),2: Peak AM (6am-10am),97,19,50.943,0.369,3.000,6.000,22.000,81.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-08,0: All Days (M-Su),3: Mid-Day (10am-3pm),295,16,50.943,0.314,3.000,8.000,20.000,25.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-08,0: All Days (M-Su),4: Peak PM (3pm-7pm),351,15,50.943,0.291,4.000,7.000,19.000,23.000
"Jun 01, 2020 - Jun 01, 2021",All Vehicles - StL All Vehicles Volume,,North Serrano Avenue,yes,359,yes,2020-08,0: All Days (M-Su),5: Late PM (7pm-12am),279,15,50.943,0.287,3.000,6.000,19.000,24.000
