Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume)
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1521,29,37,30.143,0.965,458.63,0.55
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,4: Thursday (Th-Th),5: Late PM (7pm-12am),1140,28,38,30.143,0.937,343.65,0.76
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,5: Friday (F-F),0: All Day (12am-12am),5666,29,38,30.143,0.951,1708.21,2.93
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,5: Friday (F-F),1: Early AM (12am-6am),311,29,37,30.143,0.968,93.63,0.10
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,5: Friday (F-F),2: Peak AM (6am-10am),854,29,37,30.143,0.969,257.50,0.28
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,5: Friday (F-F),3: Mid-Day (10am-3pm),1441,28,38,30.143,0.938,434.55,0.95
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,5: Friday (F-F),4: Peak PM (3pm-7pm),1697,29,37,30.143,0.963,511.62,0.66
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,5: Friday (F-F),5: Late PM (7pm-12am),1363,28,39,30.143,0.934,410.90,0.97
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,6: Saturday (Sa-Sa),0: All Day (12am-12am),4425,28,38,30.143,0.944,1334.18,2.62
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,6: Saturday (Sa-Sa),1: Early AM (12am-6am),291,29,37,30.143,0.962,87.70,0.11
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),497,29,38,30.143,0.956,149.82,0.23
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1374,29,38,30.143,0.947,414.17,0.77
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1173,28,38,30.143,0.944,353.60,0.70
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1091,28,39,30.143,0.930,328.90,0.82
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,7: Sunday (Su-Su),0: All Day (12am-12am),3414,29,38,30.143,0.955,1029.35,1.62
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,7: Sunday (Su-Su),1: Early AM (12am-6am),305,29,38,30.143,0.956,92.05,0.14
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,7: Sunday (Su-Su),2: Peak AM (6am-10am),363,29,37,30.143,0.970,109.46,0.11
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1244,29,38,30.143,0.954,374.91,0.60
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),850,29,37,30.143,0.964,256.21,0.32
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-07,7: Sunday (Su-Su),5: Late PM (7pm-12am),653,28,39,30.143,0.934,196.72,0.46
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,0: All Days (M-Su),0: All Day (12am-12am),5126,29,38,31.254,0.916,1545.48,4.51
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,0: All Days (M-Su),1: Early AM (12am-6am),289,29,38,31.254,0.925,86.99,0.23
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,0: All Days (M-Su),2: Peak AM (6am-10am),984,29,37,31.254,0.936,296.78,0.65
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,0: All Days (M-Su),3: Mid-Day (10am-3pm),1350,29,38,31.254,0.914,406.97,1.22
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,0: All Days (M-Su),4: Peak PM (3pm-7pm),1490,29,38,31.254,0.917,449.24,1.30
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,0: All Days (M-Su),5: Late PM (7pm-12am),1013,28,39,31.254,0.898,305.51,1.12
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,1: Monday (M-M),0: All Day (12am-12am),5252,29,38,31.254,0.919,1583.47,4.47
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,1: Monday (M-M),1: Early AM (12am-6am),344,29,38,31.254,0.922,103.64,0.28
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,1: Monday (M-M),2: Peak AM (6am-10am),1038,29,37,31.254,0.928,313.07,0.78
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,1: Monday (M-M),3: Mid-Day (10am-3pm),1359,29,38,31.254,0.924,409.75,1.08
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,1: Monday (M-M),4: Peak PM (3pm-7pm),1556,29,38,31.254,0.922,469.02,1.27
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,1: Monday (M-M),5: Late PM (7pm-12am),955,28,39,31.254,0.896,287.99,1.07
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,2: Tuesday (Tu-Tu),0: All Day (12am-12am),5373,29,38,31.254,0.920,1619.87,4.50
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),253,29,37,31.254,0.943,76.18,0.15
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1152,29,37,31.254,0.941,347.18,0.69
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1356,28,38,31.254,0.910,408.71,1.30
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1600,29,38,31.254,0.922,482.44,1.31
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),1013,28,38,31.254,0.902,305.37,1.06
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,3: Wednesday (W-W),0: All Day (12am-12am),5148,29,38,31.254,0.921,1552.22,4.25
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,3: Wednesday (W-W),1: Early AM (12am-6am),245,29,38,31.254,0.917,73.78,0.21
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,3: Wednesday (W-W),2: Peak AM (6am-10am),1273,29,37,31.254,0.940,383.69,0.79
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1315,29,38,31.254,0.916,396.54,1.17
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1481,29,38,31.254,0.919,446.64,1.26
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,3: Wednesday (W-W),5: Late PM (7pm-12am),834,28,38,31.254,0.906,251.58,0.84
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,4: Thursday (Th-Th),0: All Day (12am-12am),5444,29,38,31.254,0.916,1641.46,4.83
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,4: Thursday (Th-Th),1: Early AM (12am-6am),291,29,38,31.254,0.918,87.68,0.25
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,4: Thursday (Th-Th),2: Peak AM (6am-10am),1176,30,37,31.254,0.945,354.56,0.66
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1389,28,38,31.254,0.908,418.62,1.35
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1572,29,38,31.254,0.915,473.90,1.41
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,4: Thursday (Th-Th),5: Late PM (7pm-12am),1017,28,39,31.254,0.893,306.70,1.17
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,5: Friday (F-F),0: All Day (12am-12am),6094,28,38,31.254,0.912,1837.29,5.70
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,5: Friday (F-F),1: Early AM (12am-6am),289,30,37,31.254,0.945,87.19,0.16
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,5: Friday (F-F),2: Peak AM (6am-10am),1101,29,38,31.254,0.925,331.85,0.86
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,5: Friday (F-F),3: Mid-Day (10am-3pm),1495,28,38,31.254,0.905,450.72,1.51
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,5: Friday (F-F),4: Peak PM (3pm-7pm),1861,29,38,31.254,0.912,560.97,1.72
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,5: Friday (F-F),5: Late PM (7pm-12am),1349,28,39,31.254,0.899,406.57,1.46
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,6: Saturday (Sa-Sa),0: All Day (12am-12am),4657,29,38,31.254,0.913,1403.96,4.26
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,6: Saturday (Sa-Sa),1: Early AM (12am-6am),285,29,38,31.254,0.924,85.94,0.23
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),604,29,37,31.254,0.933,181.96,0.42
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1364,29,38,31.254,0.923,411.25,1.09
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1298,28,38,31.254,0.910,391.44,1.24
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1106,28,39,31.254,0.892,333.36,1.29
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,7: Sunday (Su-Su),0: All Day (12am-12am),3815,29,38,31.254,0.913,1150.32,3.52
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,7: Sunday (Su-Su),1: Early AM (12am-6am),320,28,38,31.254,0.911,96.36,0.30
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,7: Sunday (Su-Su),2: Peak AM (6am-10am),420,29,37,31.254,0.937,126.72,0.27
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1176,29,38,31.254,0.912,354.65,1.10
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1021,29,38,31.254,0.918,307.68,0.88
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-08,7: Sunday (Su-Su),5: Late PM (7pm-12am),879,28,39,31.254,0.896,264.91,0.98
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,0: All Days (M-Su),0: All Day (12am-12am),5215,27,40,28.691,0.943,1572.41,3.34
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,0: All Days (M-Su),1: Early AM (12am-6am),297,28,38,28.691,0.985,89.49,0.05
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,0: All Days (M-Su),2: Peak AM (6am-10am),1081,27,40,28.691,0.950,325.95,0.59
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,0: All Days (M-Su),3: Mid-Day (10am-3pm),1310,27,40,28.691,0.941,395.02,0.86
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,0: All Days (M-Su),4: Peak PM (3pm-7pm),1540,27,40,28.691,0.943,464.39,0.98
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,0: All Days (M-Su),5: Late PM (7pm-12am),987,26,41,28.691,0.923,297.56,0.87
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,1: Monday (M-M),0: All Day (12am-12am),5042,28,39,28.691,0.964,1520.13,1.99
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,1: Monday (M-M),1: Early AM (12am-6am),345,29,38,28.691,0.997,104.15,0.01
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,1: Monday (M-M),2: Peak AM (6am-10am),1021,28,39,28.691,0.971,307.84,0.32
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,1: Monday (M-M),3: Mid-Day (10am-3pm),1248,28,39,28.691,0.967,376.15,0.45
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,1: Monday (M-M),4: Peak PM (3pm-7pm),1442,28,39,28.691,0.964,434.74,0.57
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,1: Monday (M-M),5: Late PM (7pm-12am),986,27,40,28.691,0.941,297.25,0.65
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,2: Tuesday (Tu-Tu),0: All Day (12am-12am),5520,27,41,28.691,0.933,1664.16,4.20
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),267,28,38,28.691,0.988,80.45,0.03
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1410,28,39,28.691,0.969,425.22,0.47
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1316,26,41,28.691,0.915,396.86,1.28
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1603,26,41,28.691,0.923,483.32,1.41
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),923,26,42,28.691,0.901,278.31,1.06
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,3: Wednesday (W-W),0: All Day (12am-12am),5522,26,41,28.691,0.916,1664.72,5.30
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,3: Wednesday (W-W),1: Early AM (12am-6am),256,27,40,28.691,0.957,77.17,0.12
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,3: Wednesday (W-W),2: Peak AM (6am-10am),1398,26,41,28.691,0.920,421.59,1.27
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1349,26,42,28.691,0.907,406.61,1.46
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1544,26,41,28.691,0.923,465.39,1.35
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,3: Wednesday (W-W),5: Late PM (7pm-12am),975,26,42,28.691,0.902,293.97,1.11
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,4: Thursday (Th-Th),0: All Day (12am-12am),6024,27,40,28.691,0.936,1816.24,4.33
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,4: Thursday (Th-Th),1: Early AM (12am-6am),274,28,39,28.691,0.980,82.68,0.06
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,4: Thursday (Th-Th),2: Peak AM (6am-10am),1387,27,40,28.691,0.943,418.20,0.88
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1351,27,40,28.691,0.936,407.43,0.97
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1951,27,40,28.691,0.940,588.19,1.31
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,4: Thursday (Th-Th),5: Late PM (7pm-12am),1061,26,42,28.691,0.907,319.74,1.14
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,5: Friday (F-F),0: All Day (12am-12am),5801,27,40,28.691,0.939,1749.04,3.98
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,5: Friday (F-F),1: Early AM (12am-6am),326,29,38,28.691,1.000,98.24,0.00
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,5: Friday (F-F),2: Peak AM (6am-10am),1227,27,40,28.691,0.938,369.79,0.85
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,5: Friday (F-F),3: Mid-Day (10am-3pm),1482,27,40,28.691,0.937,446.94,1.04
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,5: Friday (F-F),4: Peak PM (3pm-7pm),1756,27,40,28.691,0.942,529.43,1.15
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,5: Friday (F-F),5: Late PM (7pm-12am),1010,26,41,28.691,0.917,304.64,0.97
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,6: Saturday (Sa-Sa),0: All Day (12am-12am),4408,27,40,28.691,0.958,1329.09,2.05
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,6: Saturday (Sa-Sa),1: Early AM (12am-6am),281,28,39,28.691,0.976,84.59,0.07
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),570,28,39,28.691,0.967,171.88,0.20
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1280,27,40,28.691,0.956,385.92,0.61
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1240,28,39,28.691,0.964,373.90,0.49
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,South Hoover Street / 17167706,0.301,yes,180,yes,2022-09,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1038,27,40,28.691,0.942,312.81,0.68
