Data Periods,Mode of Travel,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Spot Traffic (StL Volume),Avg Spot Speed (mph),Free Flow Speed (mph),Free Flow Factor,5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,1: Monday (M-M),3: Mid-Day (10am-3pm),1190,17,23.462,0.735,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,1: Monday (M-M),4: Peak PM (3pm-7pm),1246,18,23.462,0.747,10.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,1: Monday (M-M),5: Late PM (7pm-12am),892,18,23.462,0.774,10.000,23.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,2: Tuesday (Tu-Tu),0: All Day (12am-12am),4720,18,23.462,0.756,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),334,19,23.462,0.806,10.000,25.000,33.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),853,18,23.462,0.753,9.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1201,17,23.462,0.727,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1370,18,23.462,0.758,10.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),962,18,23.462,0.774,10.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,3: Wednesday (W-W),0: All Day (12am-12am),4330,17,23.462,0.743,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,3: Wednesday (W-W),1: Early AM (12am-6am),319,19,23.462,0.813,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,3: Wednesday (W-W),2: Peak AM (6am-10am),891,17,23.462,0.740,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1194,17,23.462,0.717,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1138,17,23.462,0.740,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,3: Wednesday (W-W),5: Late PM (7pm-12am),788,18,23.462,0.762,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,4: Thursday (Th-Th),0: All Day (12am-12am),4874,18,23.462,0.757,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,4: Thursday (Th-Th),1: Early AM (12am-6am),322,19,23.462,0.804,11.000,25.000,31.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,4: Thursday (Th-Th),2: Peak AM (6am-10am),790,17,23.462,0.745,9.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1327,17,23.462,0.735,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1294,18,23.462,0.767,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,4: Thursday (Th-Th),5: Late PM (7pm-12am),1141,18,23.462,0.765,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,5: Friday (F-F),0: All Day (12am-12am),4917,18,23.462,0.754,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,5: Friday (F-F),1: Early AM (12am-6am),350,19,23.462,0.818,10.000,25.000,33.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,5: Friday (F-F),2: Peak AM (6am-10am),798,18,23.462,0.762,9.000,23.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,5: Friday (F-F),3: Mid-Day (10am-3pm),1228,17,23.462,0.732,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,5: Friday (F-F),4: Peak PM (3pm-7pm),1398,17,23.462,0.741,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,5: Friday (F-F),5: Late PM (7pm-12am),1143,18,23.462,0.770,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,6: Saturday (Sa-Sa),0: All Day (12am-12am),4526,17,23.462,0.736,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,6: Saturday (Sa-Sa),1: Early AM (12am-6am),341,18,23.462,0.783,10.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),515,17,23.462,0.742,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1334,17,23.462,0.725,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1187,17,23.462,0.724,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),1149,17,23.462,0.746,10.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,7: Sunday (Su-Su),0: All Day (12am-12am),3755,17,23.462,0.745,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,7: Sunday (Su-Su),1: Early AM (12am-6am),331,19,23.462,0.820,10.000,25.000,33.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,7: Sunday (Su-Su),2: Peak AM (6am-10am),448,18,23.462,0.761,10.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1187,17,23.462,0.708,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),939,17,23.462,0.731,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-07,7: Sunday (Su-Su),5: Late PM (7pm-12am),849,18,23.462,0.773,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,0: All Days (M-Su),0: All Day (12am-12am),5278,17,22.859,0.762,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,0: All Days (M-Su),1: Early AM (12am-6am),377,19,22.859,0.830,10.000,25.000,31.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,0: All Days (M-Su),2: Peak AM (6am-10am),1013,17,22.859,0.761,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,0: All Days (M-Su),3: Mid-Day (10am-3pm),1343,17,22.859,0.744,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,0: All Days (M-Su),4: Peak PM (3pm-7pm),1480,17,22.859,0.750,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,0: All Days (M-Su),5: Late PM (7pm-12am),1064,18,22.859,0.780,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,1: Monday (M-M),0: All Day (12am-12am),5489,18,22.859,0.773,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,1: Monday (M-M),1: Early AM (12am-6am),495,20,22.859,0.891,11.000,28.000,39.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,1: Monday (M-M),2: Peak AM (6am-10am),1198,17,22.859,0.747,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,1: Monday (M-M),3: Mid-Day (10am-3pm),1262,17,22.859,0.757,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,1: Monday (M-M),4: Peak PM (3pm-7pm),1531,17,22.859,0.763,10.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,1: Monday (M-M),5: Late PM (7pm-12am),1002,18,22.859,0.780,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,2: Tuesday (Tu-Tu),0: All Day (12am-12am),5471,18,22.859,0.766,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),307,19,22.859,0.850,11.000,26.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1272,18,22.859,0.768,9.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1310,17,22.859,0.751,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1517,17,22.859,0.748,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),1065,18,22.859,0.786,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,3: Wednesday (W-W),0: All Day (12am-12am),5511,17,22.859,0.761,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,3: Wednesday (W-W),1: Early AM (12am-6am),381,18,22.859,0.808,11.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,3: Wednesday (W-W),2: Peak AM (6am-10am),1256,17,22.859,0.761,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1263,17,22.859,0.742,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1626,17,22.859,0.748,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,3: Wednesday (W-W),5: Late PM (7pm-12am),985,18,22.859,0.788,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,4: Thursday (Th-Th),0: All Day (12am-12am),5588,17,22.859,0.762,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,4: Thursday (Th-Th),1: Early AM (12am-6am),353,19,22.859,0.823,10.000,25.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,4: Thursday (Th-Th),2: Peak AM (6am-10am),1171,17,22.859,0.752,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1363,17,22.859,0.756,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1578,17,22.859,0.746,9.000,22.000,24.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,4: Thursday (Th-Th),5: Late PM (7pm-12am),1123,18,22.859,0.784,10.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,5: Friday (F-F),0: All Day (12am-12am),5929,17,22.859,0.756,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,5: Friday (F-F),1: Early AM (12am-6am),365,18,22.859,0.807,9.000,24.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,5: Friday (F-F),2: Peak AM (6am-10am),1121,17,22.859,0.763,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,5: Friday (F-F),3: Mid-Day (10am-3pm),1415,17,22.859,0.734,8.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,5: Friday (F-F),4: Peak PM (3pm-7pm),1662,17,22.859,0.739,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,5: Friday (F-F),5: Late PM (7pm-12am),1365,18,22.859,0.782,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,6: Saturday (Sa-Sa),0: All Day (12am-12am),4490,17,22.859,0.752,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,6: Saturday (Sa-Sa),1: Early AM (12am-6am),360,18,22.859,0.793,6.000,24.000,32.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),627,17,22.859,0.760,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),1417,17,22.859,0.735,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),1194,17,22.859,0.747,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),892,17,22.859,0.764,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,7: Sunday (Su-Su),0: All Day (12am-12am),4424,18,22.859,0.771,9.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,7: Sunday (Su-Su),1: Early AM (12am-6am),394,19,22.859,0.842,10.000,24.000,31.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,7: Sunday (Su-Su),2: Peak AM (6am-10am),478,18,22.859,0.800,10.000,24.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1331,17,22.859,0.739,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1252,17,22.859,0.765,9.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-08,7: Sunday (Su-Su),5: Late PM (7pm-12am),969,18,22.859,0.779,10.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,0: All Days (M-Su),0: All Day (12am-12am),4829,17,21.667,0.805,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,0: All Days (M-Su),1: Early AM (12am-6am),335,19,21.667,0.868,10.000,24.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,0: All Days (M-Su),2: Peak AM (6am-10am),1006,17,21.667,0.797,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,0: All Days (M-Su),3: Mid-Day (10am-3pm),1200,17,21.667,0.793,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,0: All Days (M-Su),4: Peak PM (3pm-7pm),1374,17,21.667,0.794,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,0: All Days (M-Su),5: Late PM (7pm-12am),914,18,21.667,0.820,10.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,1: Monday (M-M),0: All Day (12am-12am),4420,18,21.667,0.819,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,1: Monday (M-M),1: Early AM (12am-6am),390,19,21.667,0.885,10.000,25.000,31.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,1: Monday (M-M),2: Peak AM (6am-10am),1036,17,21.667,0.793,8.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,1: Monday (M-M),3: Mid-Day (10am-3pm),1100,18,21.667,0.822,9.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,1: Monday (M-M),4: Peak PM (3pm-7pm),1248,18,21.667,0.811,10.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,1: Monday (M-M),5: Late PM (7pm-12am),646,18,21.667,0.834,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,2: Tuesday (Tu-Tu),0: All Day (12am-12am),5241,18,21.667,0.812,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),314,18,21.667,0.849,10.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),1301,17,21.667,0.795,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),1224,17,21.667,0.798,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),1530,18,21.667,0.817,10.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),873,18,21.667,0.833,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,3: Wednesday (W-W),0: All Day (12am-12am),5176,17,21.667,0.802,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,3: Wednesday (W-W),1: Early AM (12am-6am),327,18,21.667,0.848,10.000,24.000,29.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,3: Wednesday (W-W),2: Peak AM (6am-10am),1314,17,21.667,0.805,9.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,3: Wednesday (W-W),3: Mid-Day (10am-3pm),1169,17,21.667,0.800,9.000,22.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,3: Wednesday (W-W),4: Peak PM (3pm-7pm),1499,17,21.667,0.785,9.000,22.000,24.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,3: Wednesday (W-W),5: Late PM (7pm-12am),867,18,21.667,0.810,10.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,4: Thursday (Th-Th),0: All Day (12am-12am),5360,17,21.667,0.802,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,4: Thursday (Th-Th),1: Early AM (12am-6am),324,19,21.667,0.867,11.000,24.000,30.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,4: Thursday (Th-Th),2: Peak AM (6am-10am),1335,17,21.667,0.787,8.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),1178,17,21.667,0.785,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),1462,17,21.667,0.803,9.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,4: Thursday (Th-Th),5: Late PM (7pm-12am),1062,18,21.667,0.821,10.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,,South Hoover Street (1),yes,180,yes,2024-09,5: Friday (F-F),0: All Day (12am-12am),5828,17,21.667,0.795,9.000,22.000,25.000
