Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),520,15,8,21.996,0.681,17.62,0.38,4.000,8.000,19.000,26.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),694,15,8,21.996,0.698,23.53,0.46,5.000,9.000,19.000,30.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),689,14,9,21.996,0.628,23.36,0.63,4.000,7.000,18.000,21.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),378,15,8,21.996,0.662,12.81,0.30,5.000,8.000,19.000,23.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,3: Wednesday (W-W),0: All Day (12am-12am),2526,15,8,21.996,0.694,85.59,1.71,4.000,8.000,19.000,26.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,3: Wednesday (W-W),1: Early AM (12am-6am),128,18,7,21.996,0.806,4.35,0.05,8.000,12.000,21.000,50.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,3: Wednesday (W-W),2: Peak AM (6am-10am),538,16,8,21.996,0.725,18.23,0.31,4.000,8.000,20.000,30.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,3: Wednesday (W-W),3: Mid-Day (10am-3pm),692,15,8,21.996,0.703,23.45,0.45,4.000,8.000,19.000,23.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,3: Wednesday (W-W),4: Peak PM (3pm-7pm),732,14,9,21.996,0.628,24.81,0.67,4.000,7.000,19.000,24.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,3: Wednesday (W-W),5: Late PM (7pm-12am),435,16,8,21.996,0.721,14.75,0.26,4.000,10.000,20.000,34.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,4: Thursday (Th-Th),0: All Day (12am-12am),2608,14,8,21.996,0.655,88.38,2.11,4.000,7.000,19.000,22.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,4: Thursday (Th-Th),1: Early AM (12am-6am),125,15,8,21.996,0.694,4.25,0.09,5.000,10.000,20.000,22.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,4: Thursday (Th-Th),2: Peak AM (6am-10am),519,15,8,21.996,0.659,17.58,0.41,4.000,8.000,18.000,23.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),618,14,8,21.996,0.657,20.94,0.50,3.000,7.000,19.000,22.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),826,14,9,21.996,0.643,27.98,0.71,4.000,7.000,19.000,22.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,4: Thursday (Th-Th),5: Late PM (7pm-12am),520,15,8,21.996,0.660,17.64,0.41,4.000,8.000,18.000,22.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,5: Friday (F-F),0: All Day (12am-12am),2795,15,8,21.996,0.683,94.72,1.99,4.000,8.000,19.000,24.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,5: Friday (F-F),1: Early AM (12am-6am),129,18,7,21.996,0.815,4.36,0.04,11.000,14.000,24.000,35.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,5: Friday (F-F),2: Peak AM (6am-10am),521,16,7,21.996,0.744,17.65,0.28,4.000,8.000,20.000,35.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,5: Friday (F-F),3: Mid-Day (10am-3pm),687,15,8,21.996,0.683,23.28,0.49,4.000,8.000,19.000,22.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,5: Friday (F-F),4: Peak PM (3pm-7pm),851,14,9,21.996,0.618,28.83,0.81,4.000,6.000,18.000,21.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,5: Friday (F-F),5: Late PM (7pm-12am),608,15,8,21.996,0.697,20.60,0.41,5.000,9.000,19.000,29.000
"May 01, 2019 - Jul 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,St Louis,0.034,yes,208,yes,2019-06,6: Saturday (Sa-Sa),0: All Day (12am-12am),2122,14,8,21.996,0.655,71.93,1.72,4.000,8.000,18.000,23.000
