Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,0: All Days (M-Su),5: Late PM (7pm-12am),64,19,5,30.896,0.621,1.74,0.03,6.000,11.000,25.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,1: Monday (M-M),0: All Day (12am-12am),492,19,5,30.896,0.603,13.29,0.28,5.000,11.000,25.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,1: Monday (M-M),1: Early AM (12am-6am),20,19,5,30.896,0.617,0.54,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,1: Monday (M-M),2: Peak AM (6am-10am),44,17,6,30.896,0.549,1.20,0.03,5.000,10.000,22.000,24.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,1: Monday (M-M),3: Mid-Day (10am-3pm),226,18,5,30.896,0.574,6.10,0.15,4.000,10.000,25.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,1: Monday (M-M),4: Peak PM (3pm-7pm),147,21,5,30.896,0.678,3.98,0.06,9.000,13.000,27.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,1: Monday (M-M),5: Late PM (7pm-12am),55,17,6,30.896,0.561,1.48,0.04,5.000,9.000,19.000,21.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,2: Tuesday (Tu-Tu),0: All Day (12am-12am),400,20,5,30.896,0.639,10.79,0.20,6.000,12.000,27.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),14,20,5,30.896,0.660,0.38,0.01,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),53,20,5,30.896,0.653,1.43,0.02,9.000,13.000,28.000,29.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),133,19,5,30.896,0.608,3.58,0.07,5.000,11.000,25.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),148,21,5,30.896,0.665,3.99,0.07,8.000,12.000,27.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),52,19,5,30.896,0.624,1.42,0.03,4.000,10.000,24.000,27.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,3: Wednesday (W-W),0: All Day (12am-12am),451,18,5,30.896,0.588,12.17,0.28,4.000,10.000,26.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,3: Wednesday (W-W),1: Early AM (12am-6am),14,24,4,30.896,0.774,0.38,0.00,N/A,N/A,N/A,N/A
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,3: Wednesday (W-W),2: Peak AM (6am-10am),55,20,5,30.896,0.654,1.48,0.03,13.000,14.000,28.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,3: Wednesday (W-W),3: Mid-Day (10am-3pm),197,16,6,30.896,0.529,5.32,0.15,2.000,7.000,24.000,28.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,3: Wednesday (W-W),4: Peak PM (3pm-7pm),122,19,5,30.896,0.614,3.29,0.07,8.000,12.000,26.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,3: Wednesday (W-W),5: Late PM (7pm-12am),63,19,5,30.896,0.627,1.71,0.03,8.000,12.000,26.000,30.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,4: Thursday (Th-Th),0: All Day (12am-12am),359,19,5,30.896,0.628,9.71,0.19,6.000,12.000,26.000,31.000
"Jan 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,18th,0.027,yes,46,yes,2021-02,4: Thursday (Th-Th),1: Early AM (12am-6am),11,18,5,30.896,0.590,0.30,0.01,N/A,N/A,N/A,N/A
