Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,3: Weekend (Sa-Su),2: Peak AM (6am-10am),97,16,15,17.594,0.884,6.4,0.05,10,21,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,3: Weekend (Sa-Su),3: Mid-Day (10am-3pm),441,16,15,17.594,0.895,29.13,0.19,11,20,25
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,3: Weekend (Sa-Su),4: Peak PM (3pm-7pm),385,16,15,17.594,0.89,25.48,0.18,11,20,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 13380340 / 5,0.066,yes,235,yes,2021-06,3: Weekend (Sa-Su),5: Late PM (7pm-12am),305,15,16,17.594,0.866,20.15,0.18,10,20,24
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,1: Weekday (M-Th),1: Early AM (12am-6am),26,13,18,16.102,0.838,1.71,0.02,9,18,21
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,1: Weekday (M-Th),2: Peak AM (6am-10am),200,14,17,16.102,0.857,13.34,0.14,10,17,20
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,1: Weekday (M-Th),3: Mid-Day (10am-3pm),546,14,18,16.102,0.849,36.37,0.4,10,18,21
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,1: Weekday (M-Th),4: Peak PM (3pm-7pm),491,14,18,16.102,0.844,32.7,0.37,10,17,20
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,1: Weekday (M-Th),5: Late PM (7pm-12am),182,14,18,16.102,0.841,12.14,0.14,9,17,20
"Jun 01, 2021 - Jun 01, 2022",All Vehicles - StL All Vehicles Volume,N/A,Texas Avenue / 607283892 / 2,0.067,yes,54,yes,2021-06,2: Friday (F-F),1: Early AM (12am-6am),20,14,17,16.102,0.868,1.3,0.01,N/A,N/A,N/A
