Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 1136328488 / 1,0.071,yes,47,yes,2022-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),59,21,12,32.359,0.651,4.22,0.07,8.000,28.000,31.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,0: All Days (M-Su),0: All Day (12am-12am),756,23,12,27.768,0.833,56.14,0.41,11.000,29.000,34.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,0: All Days (M-Su),1: Early AM (12am-6am),17,23,11,27.768,0.839,1.24,0.01,14.000,29.000,34.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,0: All Days (M-Su),2: Peak AM (6am-10am),128,24,11,27.768,0.882,9.48,0.05,11.000,31.000,35.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,0: All Days (M-Su),3: Mid-Day (10am-3pm),260,23,11,27.768,0.842,19.27,0.13,11.000,29.000,34.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,0: All Days (M-Su),4: Peak PM (3pm-7pm),244,23,12,27.768,0.812,18.10,0.15,10.000,29.000,33.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,0: All Days (M-Su),5: Late PM (7pm-12am),108,22,12,27.768,0.801,8.04,0.07,11.000,27.000,31.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,1: Monday (M-M),0: All Day (12am-12am),797,24,11,27.768,0.852,59.16,0.37,12.000,29.000,34.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,1: Monday (M-M),1: Early AM (12am-6am),18,21,13,27.768,0.740,1.31,0.02,N/A,N/A,N/A
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,1: Monday (M-M),2: Peak AM (6am-10am),147,25,11,27.768,0.911,10.88,0.04,11.000,31.000,37.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,1: Monday (M-M),3: Mid-Day (10am-3pm),305,24,11,27.768,0.872,22.67,0.12,12.000,29.000,34.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Michigan Avenue / 476501080 / 7,0.074,yes,46,yes,2022-01,1: Monday (M-M),4: Peak PM (3pm-7pm),244,22,12,27.768,0.801,18.12,0.16,12.000,28.000,32.000
