Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,1: Monday (M-M),2: Peak AM (6am-10am),72,16,15,20.439,0.778,4.87,0.07,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,1: Monday (M-M),3: Mid-Day (10am-3pm),72,12,20,20.439,0.600,4.87,0.16,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,1: Monday (M-M),4: Peak PM (3pm-7pm),94,16,16,20.439,0.762,6.34,0.10,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,1: Monday (M-M),5: Late PM (7pm-12am),58,17,15,20.439,0.818,3.90,0.04,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,2: Tuesday (Tu-Tu),0: All Day (12am-12am),237,17,14,20.439,0.844,15.99,0.14,11.000,24.000,24.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),35,17,14,20.439,0.841,2.34,0.02,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),81,17,14,20.439,0.837,5.46,0.05,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),46,18,14,20.439,0.879,3.12,0.02,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),46,18,13,20.439,0.899,3.12,0.02,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),29,15,16,20.439,0.723,1.95,0.04,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,3: Wednesday (W-W),0: All Day (12am-12am),341,15,17,20.439,0.717,23.01,0.44,4.000,17.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),98,15,16,20.439,0.748,6.63,0.11,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),110,15,17,20.439,0.710,7.41,0.15,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,3: Wednesday (W-W),5: Late PM (7pm-12am),69,15,16,20.439,0.727,4.68,0.09,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,4: Thursday (Th-Th),0: All Day (12am-12am),370,16,16,20.439,0.763,24.96,0.38,7.000,20.000,27.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,4: Thursday (Th-Th),1: Early AM (12am-6am),12,N/A,N/A,N/A,N/A,0.78,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),75,16,15,20.439,0.801,5.07,0.06,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),127,14,17,20.439,0.708,8.58,0.17,6.000,19.000,24.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),92,17,14,20.439,0.831,6.24,0.06,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),64,16,16,20.439,0.761,4.29,0.07,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,5: Friday (F-F),0: All Day (12am-12am),332,16,16,20.439,0.763,22.42,0.34,7.000,19.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,5: Friday (F-F),1: Early AM (12am-6am),43,13,19,20.439,0.639,2.92,0.08,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,5: Friday (F-F),2: Peak AM (6am-10am),43,16,15,20.439,0.789,2.92,0.04,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,5: Friday (F-F),3: Mid-Day (10am-3pm),94,15,17,20.439,0.719,6.34,0.12,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,5: Friday (F-F),4: Peak PM (3pm-7pm),116,16,15,20.439,0.781,7.80,0.11,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,5: Friday (F-F),5: Late PM (7pm-12am),36,19,13,20.439,0.941,2.44,0.01,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),181,16,15,20.439,0.774,12.19,0.17,8.000,15.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),24,18,13,20.439,0.896,1.65,0.01,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),39,14,17,20.439,0.709,2.64,0.05,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),29,19,13,20.439,0.914,1.98,0.01,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),49,15,16,20.439,0.758,3.30,0.05,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),39,14,18,20.439,0.678,2.64,0.06,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,7: Sunday (Su-Su),0: All Day (12am-12am),137,17,14,20.439,0.824,9.23,0.10,12.000,18.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,7: Sunday (Su-Su),1: Early AM (12am-6am),34,17,14,20.439,0.852,2.31,0.02,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),24,18,14,20.439,0.866,1.65,0.01,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),34,20,12,20.439,0.975,2.31,0.00,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),34,14,17,20.439,0.702,2.31,0.05,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 32356829 / 1,0.068,yes,270,yes,2019-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),10,N/A,N/A,N/A,N/A,0.66,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-02,0: All Days (M-Su),0: All Day (12am-12am),577,12,21,19.884,0.604,40.06,1.32,3.000,18.000,23.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Hart Street / 1015688960 / 1,0.069,yes,270,yes,2019-02,0: All Days (M-Su),1: Early AM (12am-6am),27,12,21,19.884,0.611,1.90,0.06,4.000,12.000,16.000
