Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),42,13,34,17.635,0.757,5.24,0.10,3.000,21.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),71,17,27,17.635,0.960,8.90,0.02,5.000,22.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),257,15,30,17.635,0.870,32.48,0.27,3.000,21.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),212,15,31,17.635,0.837,26.71,0.30,5.000,19.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),241,14,33,17.635,0.776,30.38,0.50,3.000,18.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,3: Wednesday (W-W),0: All Day (12am-12am),913,14,32,17.635,0.815,115.23,1.48,4.000,19.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,3: Wednesday (W-W),1: Early AM (12am-6am),37,13,34,17.635,0.751,4.71,0.09,7.000,18.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,3: Wednesday (W-W),2: Peak AM (6am-10am),75,17,27,17.635,0.971,9.43,0.02,7.000,20.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),267,15,30,17.635,0.861,33.70,0.31,3.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),260,14,33,17.635,0.789,32.82,0.50,4.000,19.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,3: Wednesday (W-W),5: Late PM (7pm-12am),274,13,34,17.635,0.762,34.57,0.61,4.000,18.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,4: Thursday (Th-Th),0: All Day (12am-12am),1077,15,31,17.635,0.823,135.84,1.66,4.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,4: Thursday (Th-Th),1: Early AM (12am-6am),58,14,33,17.635,0.792,7.33,0.11,7.000,17.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),102,15,31,17.635,0.840,12.92,0.14,5.000,19.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),238,16,28,17.635,0.918,30.03,0.15,3.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),311,15,31,17.635,0.822,39.28,0.48,4.000,19.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),367,13,34,17.635,0.762,46.27,0.82,4.000,18.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,5: Friday (F-F),0: All Day (12am-12am),1235,14,32,17.635,0.804,155.74,2.16,4.000,19.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,5: Friday (F-F),1: Early AM (12am-6am),97,13,35,17.635,0.734,12.22,0.25,4.000,20.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,5: Friday (F-F),2: Peak AM (6am-10am),104,16,29,17.635,0.894,13.09,0.09,4.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,5: Friday (F-F),3: Mid-Day (10am-3pm),339,15,30,17.635,0.857,42.78,0.41,5.000,20.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,5: Friday (F-F),4: Peak PM (3pm-7pm),300,14,32,17.635,0.809,37.89,0.51,5.000,19.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,5: Friday (F-F),5: Late PM (7pm-12am),394,13,34,17.635,0.748,49.76,0.95,3.000,18.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),746,15,31,17.635,0.824,94.16,1.14,3.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),70,14,31,17.635,0.818,8.86,0.11,3.000,21.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),54,16,29,17.635,0.888,6.86,0.05,4.000,21.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),221,16,28,17.635,0.909,27.92,0.16,4.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),188,14,32,17.635,0.793,23.73,0.35,3.000,19.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),212,13,34,17.635,0.749,26.78,0.51,3.000,18.000,21.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,7: Sunday (Su-Su),0: All Day (12am-12am),734,14,32,17.635,0.811,92.64,1.22,4.000,19.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,7: Sunday (Su-Su),1: Early AM (12am-6am),67,14,33,17.635,0.773,8.48,0.14,4.000,19.000,20.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2022-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),34,14,32,17.635,0.797,4.29,0.06,4.000,21.000,25.000
