Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,7: Sunday (Su-Su),1: Early AM (12am-6am),283,12,67,13.873,0.849,62.39,0.80,5.000,15.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),66,11,69,13.873,0.828,14.61,0.22,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),358,11,71,13.873,0.806,79.12,1.37,4.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),366,11,69,13.873,0.828,80.81,1.21,5.000,15.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),501,11,73,13.873,0.784,110.66,2.20,5.000,15.000,17.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,0: All Days (M-Su),0: All Day (12am-12am),1894,11,71,14.842,0.758,418.36,9.00,5.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,0: All Days (M-Su),1: Early AM (12am-6am),216,12,68,14.842,0.785,47.63,0.88,5.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,0: All Days (M-Su),2: Peak AM (6am-10am),255,12,68,14.842,0.786,56.29,1.03,5.000,17.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,0: All Days (M-Su),3: Mid-Day (10am-3pm),454,12,68,14.842,0.790,100.31,1.79,5.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,0: All Days (M-Su),4: Peak PM (3pm-7pm),388,11,71,14.842,0.750,85.65,1.92,4.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,0: All Days (M-Su),5: Late PM (7pm-12am),582,11,75,14.842,0.715,128.48,3.45,5.000,15.000,17.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,1: Monday (M-M),0: All Day (12am-12am),1735,11,71,14.842,0.758,383.24,8.23,4.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,1: Monday (M-M),1: Early AM (12am-6am),154,12,66,14.842,0.809,33.92,0.54,4.000,14.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,1: Monday (M-M),2: Peak AM (6am-10am),287,12,67,14.842,0.804,63.33,1.04,5.000,17.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,1: Monday (M-M),3: Mid-Day (10am-3pm),470,11,69,14.842,0.771,103.75,2.07,5.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,1: Monday (M-M),4: Peak PM (3pm-7pm),368,11,71,14.842,0.751,81.21,1.82,4.000,15.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,1: Monday (M-M),5: Late PM (7pm-12am),458,10,76,14.842,0.705,101.05,2.85,4.000,14.000,17.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1757,11,70,14.842,0.769,388.08,7.85,5.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),134,12,68,14.842,0.788,29.62,0.54,6.000,17.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),292,12,67,14.842,0.797,64.44,1.10,5.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),488,12,66,14.842,0.813,107.67,1.67,5.000,17.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),313,11,75,14.842,0.717,69.08,1.84,4.000,14.000,17.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),531,11,72,14.842,0.739,117.28,2.78,5.000,15.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,3: Wednesday (W-W),0: All Day (12am-12am),1795,11,70,14.842,0.768,396.46,8.07,5.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,3: Wednesday (W-W),1: Early AM (12am-6am),149,13,63,14.842,0.852,32.98,0.39,7.000,15.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,3: Wednesday (W-W),2: Peak AM (6am-10am),273,11,70,14.842,0.765,60.27,1.24,5.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,3: Wednesday (W-W),3: Mid-Day (10am-3pm),497,12,68,14.842,0.783,109.66,2.05,5.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,3: Wednesday (W-W),4: Peak PM (3pm-7pm),357,11,70,14.842,0.768,78.88,1.61,5.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,3: Wednesday (W-W),5: Late PM (7pm-12am),519,11,73,14.842,0.731,114.67,2.84,5.000,15.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,4: Thursday (Th-Th),0: All Day (12am-12am),2244,11,70,14.842,0.766,495.46,10.20,5.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,4: Thursday (Th-Th),1: Early AM (12am-6am),160,12,66,14.842,0.808,35.36,0.56,6.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Ophir Drive / 22744683,0.221,yes,276,yes,2019-02,4: Thursday (Th-Th),2: Peak AM (6am-10am),392,11,69,14.842,0.775,86.47,1.69,5.000,16.000,19.000
