Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,7: Sunday (Su-Su),0: All Day (12am-12am),317,20,25,36.156,0.546,44.06,1.01,10.000,26.000,28.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,7: Sunday (Su-Su),1: Early AM (12am-6am),22,19,27,36.156,0.521,3.06,0.08,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),90,20,26,36.156,0.541,12.47,0.29,12.000,26.000,27.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),128,21,24,36.156,0.568,17.85,0.38,10.000,26.000,28.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),65,19,26,36.156,0.527,9.07,0.22,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,0: All Days (M-Su),0: All Day (12am-12am),617,20,25,26.087,0.781,85.84,0.92,9.000,26.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,0: All Days (M-Su),1: Early AM (12am-6am),18,17,30,26.087,0.635,2.45,0.05,10.000,16.000,16.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,0: All Days (M-Su),2: Peak AM (6am-10am),91,21,23,26.087,0.821,12.71,0.11,11.000,27.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,0: All Days (M-Su),3: Mid-Day (10am-3pm),183,21,24,26.087,0.791,25.45,0.26,10.000,26.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,0: All Days (M-Su),4: Peak PM (3pm-7pm),188,21,24,26.087,0.796,26.18,0.26,10.000,27.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,0: All Days (M-Su),5: Late PM (7pm-12am),137,19,26,26.087,0.742,19.06,0.25,8.000,25.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,1: Monday (M-M),0: All Day (12am-12am),638,20,25,26.087,0.778,88.77,0.97,11.000,27.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,1: Monday (M-M),1: Early AM (12am-6am),21,N/A,N/A,N/A,N/A,2.86,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,1: Monday (M-M),2: Peak AM (6am-10am),141,21,24,26.087,0.798,19.56,0.19,14.000,27.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,1: Monday (M-M),3: Mid-Day (10am-3pm),158,21,24,26.087,0.811,22.03,0.20,12.000,26.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,1: Monday (M-M),4: Peak PM (3pm-7pm),165,21,24,26.087,0.793,22.98,0.23,10.000,26.000,27.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,1: Monday (M-M),5: Late PM (7pm-12am),153,20,25,26.087,0.755,21.32,0.26,11.000,26.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,2: Tuesday (Tu-Tu),0: All Day (12am-12am),514,21,24,26.087,0.789,71.56,0.73,8.000,28.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),130,23,22,26.087,0.874,18.05,0.10,12.000,28.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),174,19,26,26.087,0.741,24.24,0.32,6.000,26.000,28.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),123,21,24,26.087,0.791,17.15,0.17,9.000,28.000,30.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),87,20,25,26.087,0.756,12.12,0.15,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,3: Wednesday (W-W),0: All Day (12am-12am),676,21,24,26.087,0.807,94.10,0.86,10.000,27.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,3: Wednesday (W-W),1: Early AM (12am-6am),14,N/A,N/A,N/A,N/A,1.96,N/A,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,3: Wednesday (W-W),2: Peak AM (6am-10am),86,22,22,26.087,0.858,11.92,0.08,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,3: Wednesday (W-W),3: Mid-Day (10am-3pm),201,21,24,26.087,0.814,28.01,0.25,12.000,25.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,3: Wednesday (W-W),4: Peak PM (3pm-7pm),207,21,24,26.087,0.804,28.87,0.27,10.000,27.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,3: Wednesday (W-W),5: Late PM (7pm-12am),168,20,25,26.087,0.775,23.34,0.26,6.000,25.000,27.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,4: Thursday (Th-Th),0: All Day (12am-12am),757,19,26,26.087,0.736,105.37,1.45,7.000,25.000,28.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,4: Thursday (Th-Th),1: Early AM (12am-6am),27,10,49,26.087,0.395,3.72,0.22,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,4: Thursday (Th-Th),2: Peak AM (6am-10am),165,20,25,26.087,0.781,23.04,0.25,10.000,26.000,29.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),185,20,25,26.087,0.763,25.70,0.31,8.000,25.000,28.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),226,20,25,26.087,0.775,31.48,0.35,10.000,25.000,28.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2019-02,4: Thursday (Th-Th),5: Late PM (7pm-12am),154,17,29,26.087,0.655,21.43,0.43,5.000,23.000,25.000
