Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,6: Saturday (Sa-Sa),5: Late PM (7pm-12am),146,18,29,19.749,0.889,20.28,0.13,4.000,24.000,27.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,7: Sunday (Su-Su),0: All Day (12am-12am),541,19,26,19.749,0.962,75.34,0.15,8.000,26.000,29.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,7: Sunday (Su-Su),1: Early AM (12am-6am),31,20,26,19.749,0.992,4.32,0.00,N/A,N/A,N/A
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,7: Sunday (Su-Su),2: Peak AM (6am-10am),45,19,26,19.749,0.978,6.23,0.01,11.000,24.000,26.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),241,19,26,19.749,0.960,33.50,0.07,8.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),146,19,26,19.749,0.983,20.37,0.02,9.000,26.000,30.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-02,7: Sunday (Su-Su),5: Late PM (7pm-12am),78,18,28,19.749,0.908,10.92,0.06,3.000,24.000,27.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,0: All Days (M-Su),0: All Day (12am-12am),623,18,28,21.977,0.819,86.73,0.87,6.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,0: All Days (M-Su),1: Early AM (12am-6am),18,19,27,21.977,0.856,2.44,0.02,6.000,24.000,26.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,0: All Days (M-Su),2: Peak AM (6am-10am),79,19,27,21.977,0.845,10.94,0.09,7.000,25.000,29.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,0: All Days (M-Su),3: Mid-Day (10am-3pm),210,18,28,21.977,0.821,29.22,0.29,6.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,0: All Days (M-Su),4: Peak PM (3pm-7pm),178,18,28,21.977,0.823,24.73,0.24,7.000,25.000,29.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,0: All Days (M-Su),5: Late PM (7pm-12am),139,17,29,21.977,0.790,19.41,0.23,4.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,1: Monday (M-M),0: All Day (12am-12am),522,18,28,21.977,0.803,72.60,0.81,4.000,25.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,1: Monday (M-M),1: Early AM (12am-6am),14,18,28,21.977,0.828,1.89,0.02,N/A,N/A,N/A
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,1: Monday (M-M),2: Peak AM (6am-10am),80,18,27,21.977,0.833,11.14,0.10,4.000,24.000,28.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,1: Monday (M-M),3: Mid-Day (10am-3pm),149,18,28,21.977,0.807,20.77,0.23,4.000,24.000,27.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,1: Monday (M-M),4: Peak PM (3pm-7pm),155,18,28,21.977,0.819,21.62,0.22,6.000,26.000,29.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,1: Monday (M-M),5: Late PM (7pm-12am),123,17,30,21.977,0.757,17.17,0.25,3.000,24.000,29.000
"Feb 01, 2021 - Dec 31, 2021",All Vehicles - StL All Vehicles Volume,N/A,Vernon Avenue / 13463776 / 3,0.139,yes,58,yes,2021-03,2: Tuesday (Tu-Tu),0: All Day (12am-12am),576,18,28,21.977,0.818,80.13,0.81,6.000,25.000,28.000
