Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,7: Sunday (Su-Su),1: Early AM (12am-6am),150,28,3,32.404,0.851,3.96,0.02,13.000,36.000,41.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,7: Sunday (Su-Su),2: Peak AM (6am-10am),288,28,3,32.404,0.858,7.64,0.04,13.000,35.000,38.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,7: Sunday (Su-Su),3: Mid-Day (10am-3pm),1290,27,4,32.404,0.832,34.16,0.21,15.000,34.000,37.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),1280,27,4,32.404,0.826,33.88,0.22,16.000,34.000,37.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1020855126 / 1,0.026,yes,283,yes,2022-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),727,28,3,32.404,0.851,19.23,0.10,17.000,34.000,39.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,0: All Days (M-Su),0: All Day (12am-12am),4806,17,12,24.741,0.697,284.95,5.00,7.000,23.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,0: All Days (M-Su),1: Early AM (12am-6am),126,21,10,24.741,0.841,7.45,0.06,10.000,27.000,33.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,0: All Days (M-Su),2: Peak AM (6am-10am),762,16,13,24.741,0.643,45.20,1.01,4.000,23.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,0: All Days (M-Su),3: Mid-Day (10am-3pm),1605,18,12,24.741,0.714,95.17,1.54,7.000,23.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,0: All Days (M-Su),4: Peak PM (3pm-7pm),1536,16,13,24.741,0.664,91.06,1.86,6.000,23.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,0: All Days (M-Su),5: Late PM (7pm-12am),777,19,11,24.741,0.758,46.07,0.59,10.000,24.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Yosemite Drive / 1073044423 / 1,0.059,yes,283,yes,2022-01,1: Monday (M-M),0: All Day (12am-12am),4243,18,12,24.741,0.710,251.57,4.14,7.000,23.000,26.000
