Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,15th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,7: Sunday (Su-Su),4: Peak PM (3pm-7pm),117,18,4,22.184,0.815,2.57,0.03,9.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-01,7: Sunday (Su-Su),5: Late PM (7pm-12am),71,17,5,22.184,0.787,1.56,0.02,9.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,0: All Days (M-Su),0: All Day (12am-12am),741,18,4,21.051,0.847,16.24,0.14,8.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,0: All Days (M-Su),1: Early AM (12am-6am),22,18,4,21.051,0.840,0.49,0.00,10.000,13.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,0: All Days (M-Su),2: Peak AM (6am-10am),140,18,4,21.051,0.866,3.07,0.02,9.000,12.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,0: All Days (M-Su),3: Mid-Day (10am-3pm),235,18,4,21.051,0.847,5.16,0.04,8.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,0: All Days (M-Su),4: Peak PM (3pm-7pm),231,18,4,21.051,0.848,5.07,0.04,8.000,12.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,0: All Days (M-Su),5: Late PM (7pm-12am),112,17,5,21.051,0.822,2.46,0.03,7.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,1: Monday (M-M),0: All Day (12am-12am),717,18,4,21.051,0.849,15.72,0.13,8.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,1: Monday (M-M),1: Early AM (12am-6am),15,18,4,21.051,0.861,0.33,0.00,N/A,N/A,N/A,N/A
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,1: Monday (M-M),2: Peak AM (6am-10am),138,18,4,21.051,0.870,3.03,0.02,7.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,1: Monday (M-M),3: Mid-Day (10am-3pm),236,18,4,21.051,0.844,5.17,0.05,8.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,1: Monday (M-M),4: Peak PM (3pm-7pm),226,18,4,21.051,0.855,4.95,0.04,8.000,12.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,1: Monday (M-M),5: Late PM (7pm-12am),102,17,5,21.051,0.819,2.24,0.02,7.000,12.000,21.000,24.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,2: Tuesday (Tu-Tu),0: All Day (12am-12am),857,18,4,21.051,0.851,18.79,0.16,8.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),18,17,5,21.051,0.807,0.40,0.00,10.000,11.000,22.000,46.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),193,18,4,21.051,0.877,4.23,0.03,9.000,12.000,23.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),261,18,4,21.051,0.848,5.73,0.05,8.000,13.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),280,18,4,21.051,0.846,6.14,0.05,8.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),105,18,4,21.051,0.834,2.29,0.02,8.000,13.000,23.000,28.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,3: Wednesday (W-W),0: All Day (12am-12am),883,18,4,21.051,0.843,19.35,0.17,7.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,3: Wednesday (W-W),1: Early AM (12am-6am),16,18,4,21.051,0.851,0.36,0.00,N/A,N/A,N/A,N/A
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,3: Wednesday (W-W),2: Peak AM (6am-10am),190,18,4,21.051,0.841,4.16,0.04,7.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,3: Wednesday (W-W),3: Mid-Day (10am-3pm),270,18,4,21.051,0.845,5.92,0.05,7.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,3: Wednesday (W-W),4: Peak PM (3pm-7pm),290,18,4,21.051,0.848,6.35,0.05,7.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,3: Wednesday (W-W),5: Late PM (7pm-12am),117,17,5,21.051,0.827,2.56,0.03,6.000,11.000,23.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,4: Thursday (Th-Th),0: All Day (12am-12am),784,18,4,21.051,0.844,17.17,0.15,8.000,12.000,23.000,26.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,4: Thursday (Th-Th),1: Early AM (12am-6am),17,17,5,21.051,0.825,0.38,0.00,7.000,10.000,20.000,21.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,4: Thursday (Th-Th),2: Peak AM (6am-10am),167,18,4,21.051,0.876,3.66,0.02,9.000,13.000,24.000,27.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),257,17,5,21.051,0.829,5.64,0.06,7.000,11.000,22.000,25.000
"Jan 01, 2024 - Dec 31, 2024",All Vehicles - StL All Vehicles Volume,N/A,16th,0.022,yes,226,yes,2024-02,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),244,18,4,21.051,0.855,5.34,0.04,9.000,13.000,23.000,26.000
