Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,1: Monday (M-M),2: Peak AM (6am-10am),220,16,28,18.502,0.869,27.15,0.22,6.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,1: Monday (M-M),3: Mid-Day (10am-3pm),488,15,29,18.502,0.817,60.20,0.73,4.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,1: Monday (M-M),4: Peak PM (3pm-7pm),413,15,30,18.502,0.791,50.91,0.73,4.000,20.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,1: Monday (M-M),5: Late PM (7pm-12am),240,15,30,18.502,0.806,29.53,0.39,5.000,20.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1384,15,29,18.502,0.835,170.57,1.82,6.000,22.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),44,17,27,18.502,0.897,5.48,0.03,7.000,22.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),227,17,27,18.502,0.898,28.00,0.17,7.000,23.000,28.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),382,15,29,18.502,0.824,47.05,0.54,6.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),493,15,30,18.502,0.811,60.77,0.77,5.000,20.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),238,15,29,18.502,0.833,29.28,0.32,8.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,3: Wednesday (W-W),0: All Day (12am-12am),1531,15,29,18.502,0.817,188.64,2.28,5.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,3: Wednesday (W-W),1: Early AM (12am-6am),56,18,25,18.502,0.950,6.86,0.02,8.000,24.000,28.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,3: Wednesday (W-W),2: Peak AM (6am-10am),223,16,28,18.502,0.868,27.49,0.23,6.000,22.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),427,16,28,18.502,0.842,52.57,0.53,4.000,22.000,27.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),545,15,30,18.502,0.786,67.11,0.99,5.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,3: Wednesday (W-W),5: Late PM (7pm-12am),281,14,31,18.502,0.772,34.61,0.55,5.000,19.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,4: Thursday (Th-Th),0: All Day (12am-12am),1585,15,30,18.502,0.789,195.35,2.83,5.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,4: Thursday (Th-Th),1: Early AM (12am-6am),50,15,29,18.502,0.827,6.19,0.07,10.000,21.000,22.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),265,14,31,18.502,0.765,32.66,0.54,5.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),438,14,31,18.502,0.767,54.01,0.89,5.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),544,15,29,18.502,0.819,67.01,0.80,5.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),288,14,31,18.502,0.780,35.48,0.54,5.000,20.000,23.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,5: Friday (F-F),0: All Day (12am-12am),1774,15,30,18.502,0.798,218.59,2.98,4.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,5: Friday (F-F),1: Early AM (12am-6am),76,15,29,18.502,0.813,9.42,0.12,3.000,22.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,5: Friday (F-F),2: Peak AM (6am-10am),201,16,27,18.502,0.887,24.78,0.17,7.000,22.000,30.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,5: Friday (F-F),3: Mid-Day (10am-3pm),508,14,32,18.502,0.752,62.61,1.12,2.000,22.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,5: Friday (F-F),4: Peak PM (3pm-7pm),560,15,29,18.502,0.815,68.96,0.84,5.000,21.000,24.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,5: Friday (F-F),5: Late PM (7pm-12am),429,15,30,18.502,0.787,52.83,0.77,4.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,6: Saturday (Sa-Sa),0: All Day (12am-12am),1054,15,30,18.502,0.809,129.90,1.66,5.000,21.000,25.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,6: Saturday (Sa-Sa),1: Early AM (12am-6am),80,14,31,18.502,0.767,9.80,0.16,3.000,21.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,6: Saturday (Sa-Sa),2: Peak AM (6am-10am),94,16,28,18.502,0.857,11.53,0.10,4.000,22.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,6: Saturday (Sa-Sa),3: Mid-Day (10am-3pm),326,16,29,18.502,0.841,40.14,0.41,5.000,22.000,26.000
"Jan 01, 2022 - Dec 31, 2022",All Vehicles - StL All Vehicles Volume,N/A,Romaine Street / 509102257 / 2,0.123,yes,270,yes,2022-01,6: Saturday (Sa-Sa),4: Peak PM (3pm-7pm),323,15,30,18.502,0.791,39.78,0.57,4.000,21.000,24.000
