Data Periods,Mode of Travel,Zone ID,Zone Name,Line Zone Length (Miles),Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Year-Month,Day Type,Day Part,Average Daily Segment Traffic (StL Volume),Avg Segment Speed (mph),Avg Segment Travel Time (sec),Free Flow Speed (mph),Free Flow Factor,Vehicle Miles of Travel (StL Volume),Vehicle Hours of Delay (StL Volume),5th Speed Percentile,85th Speed Percentile,95th Speed Percentile
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,1: Monday (M-M),4: Peak PM (3pm-7pm),432,12,38,15.688,0.771,54.52,1.03,5.000,15.000,17.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,1: Monday (M-M),5: Late PM (7pm-12am),485,11,41,15.688,0.706,61.23,1.62,5.000,16.000,17.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,2: Tuesday (Tu-Tu),0: All Day (12am-12am),1702,12,39,15.688,0.750,214.72,4.57,4.000,17.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,2: Tuesday (Tu-Tu),1: Early AM (12am-6am),149,12,39,15.688,0.738,18.79,0.43,6.000,20.000,22.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,2: Tuesday (Tu-Tu),2: Peak AM (6am-10am),234,12,39,15.688,0.749,29.52,0.63,6.000,17.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,2: Tuesday (Tu-Tu),3: Mid-Day (10am-3pm),516,12,37,15.688,0.783,65.09,1.15,4.000,17.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,2: Tuesday (Tu-Tu),4: Peak PM (3pm-7pm),420,13,36,15.688,0.809,53.01,0.80,5.000,18.000,21.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,2: Tuesday (Tu-Tu),5: Late PM (7pm-12am),383,10,45,15.688,0.644,48.31,1.70,3.000,14.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,3: Wednesday (W-W),0: All Day (12am-12am),1505,11,40,15.688,0.721,189.89,4.68,4.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,3: Wednesday (W-W),1: Early AM (12am-6am),53,14,34,15.688,0.862,6.71,0.07,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,3: Wednesday (W-W),2: Peak AM (6am-10am),160,12,38,15.688,0.767,20.13,0.39,4.000,14.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,3: Wednesday (W-W),3: Mid-Day (10am-3pm),457,12,38,15.688,0.765,57.70,1.13,4.000,16.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,3: Wednesday (W-W),4: Peak PM (3pm-7pm),372,11,40,15.688,0.718,46.97,1.17,5.000,17.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,3: Wednesday (W-W),5: Late PM (7pm-12am),463,10,45,15.688,0.648,58.38,2.02,4.000,15.000,16.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,4: Thursday (Th-Th),0: All Day (12am-12am),1718,11,40,15.688,0.723,216.73,5.28,4.000,16.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,4: Thursday (Th-Th),1: Early AM (12am-6am),101,11,42,15.688,0.688,12.75,0.37,N/A,N/A,N/A
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,4: Thursday (Th-Th),2: Peak AM (6am-10am),319,12,38,15.688,0.761,40.26,0.81,4.000,17.000,19.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,4: Thursday (Th-Th),3: Mid-Day (10am-3pm),516,12,37,15.688,0.778,65.09,1.19,3.000,17.000,20.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,4: Thursday (Th-Th),4: Peak PM (3pm-7pm),261,11,41,15.688,0.707,32.88,0.87,4.000,14.000,18.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,4: Thursday (Th-Th),5: Late PM (7pm-12am),521,10,44,15.688,0.662,65.76,2.14,3.000,14.000,17.000
"Jan 01, 2019 - Dec 31, 2019",All Vehicles - StL All Vehicles Volume,N/A,Kelton Avenue / 13432171 / 2,0.126,yes,175,yes,2019-01,5: Friday (F-F),0: All Day (12am-12am),1848,10,45,15.688,0.649,233.17,8.04,4.000,15.000,19.000
